日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-14,アイムジャグラーEX-TP,561,3099,+1000,15,9,1/129.1,1/206.6,1/344.3
2023-11-14,アイムジャグラーEX-TP,562,1097,0,5,0,1/219.4,1/219.4,1/0.0
2023-11-14,アイムジャグラーEX-TP,563,2129,-1000,4,4,1/266.1,1/532.2,1/532.2
2023-11-14,アイムジャグラーEX-TP,564,2166,-300,6,8,1/154.7,1/361.0,1/270.8
2023-11-14,アイムジャグラーEX-TP,565,430,+100,2,1,1/143.3,1/215.0,1/430.0
2023-11-14,アイムジャグラーEX-TP,566,4041,+1400,20,14,1/118.9,1/202.1,1/288.6
2023-11-14,アイムジャグラーEX-TP,567,1228,-1200,1,2,1/409.3,1/1228.0,1/614.0
2023-11-14,アイムジャグラーEX-TP,568,887,-600,2,0,1/443.5,1/443.5,1/0.0
2023-11-14,アイムジャグラーEX-TP,569,3744,+300,14,11,1/149.8,1/267.4,1/340.4
2023-11-14,アイムジャグラーEX-TP,570,2334,-100,8,6,1/166.7,1/291.8,1/389.0
2023-11-14,アイムジャグラーEX-TP,571,449,-400,0,1,1/449.0,1/0.0,1/449.0
2023-11-14,アイムジャグラーEX-TP,572,4225,+900,19,12,1/136.3,1/222.4,1/352.1
2023-11-14,アイムジャグラーEX-TP,621,6103,+1800,27,23,1/122.1,1/226.0,1/265.3
2023-11-14,アイムジャグラーEX-TP,622,150,-200,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,アイムジャグラーEX-TP,623,6253,+300,25,17,1/148.9,1/250.1,1/367.8
2023-11-14,アイムジャグラーEX-TP,624,744,-400,1,1,1/372.0,1/744.0,1/744.0
2023-11-14,アイムジャグラーEX-TP,625,1091,-600,2,2,1/272.8,1/545.5,1/545.5
2023-11-14,アイムジャグラーEX-TP,626,3468,+200,12,13,1/138.7,1/289.0,1/266.8
2023-11-14,アイムジャグラーEX-TP,627,315,0,1,0,1/315.0,1/315.0,1/0.0
2023-11-14,アイムジャグラーEX-TP,628,3656,-1300,7,12,1/192.4,1/522.3,1/304.7
2023-11-14,アイムジャグラーEX-TP,629,1323,+200,5,6,1/120.3,1/264.6,1/220.5
2023-11-14,アイムジャグラーEX-TP,630,1639,-600,4,4,1/204.9,1/409.8,1/409.8
2023-11-14,アイムジャグラーEX-TP,631,432,-400,0,1,1/432.0,1/0.0,1/432.0
2023-11-14,アイムジャグラーEX-TP,632,6510,+1000,29,20,1/132.9,1/224.5,1/325.5
2023-11-14,アイムジャグラーEX-TP,633,3486,+200,15,7,1/158.5,1/232.4,1/498.0
2023-11-14,アイムジャグラーEX-TP,634,2604,+400,9,11,1/130.2,1/289.3,1/236.7
2023-11-14,アイムジャグラーEX-TP,635,542,+200,3,0,1/180.7,1/180.7,1/0.0
2023-11-14,アイムジャグラーEX-TP,636,1523,-600,4,0,1/380.8,1/380.8,1/0.0
2023-11-14,アイムジャグラーEX-TP,637,2580,-600,7,8,1/172.0,1/368.6,1/322.5
2023-11-14,アイムジャグラーEX-TP,638,883,-300,2,2,1/220.8,1/441.5,1/441.5
2023-11-14,アイムジャグラーEX-TP,639,2691,-800,5,13,1/149.5,1/538.2,1/207.0
2023-11-14,アイムジャグラーEX-TP,640,3915,-600,13,12,1/156.6,1/301.2,1/326.2
2023-11-14,アイムジャグラーEX-TP,641,1890,+500,9,5,1/135.0,1/210.0,1/378.0
2023-11-14,マイジャグラーV,490,7340,+200,27,26,1/138.5,1/271.9,1/282.3
2023-11-14,マイジャグラーV,491,3260,-100,11,7,1/181.1,1/296.4,1/465.7
2023-11-14,マイジャグラーV,492,5565,-700,18,16,1/163.7,1/309.2,1/347.8
2023-11-14,マイジャグラーV,493,1684,-1000,3,4,1/240.6,1/561.3,1/421.0
2023-11-14,マイジャグラーV,494,2301,-200,10,0,1/230.1,1/230.1,1/0.0
2023-11-14,マイジャグラーV,495,3519,-300,13,10,1/153.0,1/270.7,1/351.9
2023-11-14,マイジャグラーV,496,9344,+2500,43,26,1/135.4,1/217.3,1/359.4
2023-11-14,マイジャグラーV,497,3822,0,13,14,1/141.6,1/294.0,1/273.0
2023-11-14,マイジャグラーV,498,7670,-800,24,27,1/150.4,1/319.6,1/284.1
2023-11-14,マイジャグラーV,499,2149,-600,6,4,1/214.9,1/358.2,1/537.2
2023-11-14,マイジャグラーV,500,5855,+1000,26,16,1/139.4,1/225.2,1/365.9
2023-11-14,マイジャグラーV,541,5455,-2000,15,13,1/194.8,1/363.7,1/419.6
2023-11-14,マイジャグラーV,542,6483,-700,22,17,1/166.2,1/294.7,1/381.4
2023-11-14,マイジャグラーV,543,3156,+600,15,8,1/137.2,1/210.4,1/394.5
