日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-18,アイムジャグラーEX-TP,561,8415,+1000,31,32,1/133.6,1/271.5,1/263.0
2023-11-18,アイムジャグラーEX-TP,562,2852,-1100,8,6,1/203.7,1/356.5,1/475.3
2023-11-18,アイムジャグラーEX-TP,563,2095,-500,6,5,1/190.5,1/349.2,1/419.0
2023-11-18,アイムジャグラーEX-TP,564,5641,+1900,29,13,1/134.3,1/194.5,1/433.9
2023-11-18,アイムジャグラーEX-TP,565,7180,+1700,31,26,1/126.0,1/231.6,1/276.2
2023-11-18,アイムジャグラーEX-TP,566,2804,-600,7,9,1/175.2,1/400.6,1/311.6
2023-11-18,アイムジャグラーEX-TP,567,3892,+300,16,10,1/149.7,1/243.2,1/389.2
2023-11-18,アイムジャグラーEX-TP,568,4003,+700,19,7,1/154.0,1/210.7,1/571.9
2023-11-18,アイムジャグラーEX-TP,569,4857,-100,19,11,1/161.9,1/255.6,1/441.5
2023-11-18,アイムジャグラーEX-TP,570,1618,-600,5,2,1/231.1,1/323.6,1/809.0
2023-11-18,アイムジャグラーEX-TP,571,8700,+3000,36,45,1/107.4,1/241.7,1/193.3
2023-11-18,アイムジャグラーEX-TP,572,2441,-300,9,6,1/162.7,1/271.2,1/406.8
2023-11-18,アイムジャグラーEX-TP,621,2904,-1300,8,5,1/223.4,1/363.0,1/580.8
2023-11-18,アイムジャグラーEX-TP,622,5783,+1200,27,14,1/141.0,1/214.2,1/413.1
2023-11-18,アイムジャグラーEX-TP,623,7103,+1900,35,20,1/129.1,1/202.9,1/355.1
2023-11-18,アイムジャグラーEX-TP,624,5486,+700,21,16,1/148.3,1/261.2,1/342.9
2023-11-18,アイムジャグラーEX-TP,625,1842,+100,8,3,1/167.5,1/230.2,1/614.0
2023-11-18,アイムジャグラーEX-TP,626,3173,-500,11,6,1/186.6,1/288.5,1/528.8
2023-11-18,アイムジャグラーEX-TP,627,5466,-500,19,15,1/160.8,1/287.7,1/364.4
2023-11-18,アイムジャグラーEX-TP,628,4343,0,18,9,1/160.9,1/241.3,1/482.6
2023-11-18,アイムジャグラーEX-TP,629,4459,-400,15,12,1/165.1,1/297.3,1/371.6
2023-11-18,アイムジャグラーEX-TP,630,2530,-500,7,7,1/180.7,1/361.4,1/361.4
2023-11-18,アイムジャグラーEX-TP,631,4741,-300,15,17,1/148.2,1/316.1,1/278.9
2023-11-18,アイムジャグラーEX-TP,632,7148,+1700,34,17,1/140.2,1/210.2,1/420.5
2023-11-18,アイムジャグラーEX-TP,633,5255,-600,18,12,1/175.2,1/291.9,1/437.9
2023-11-18,アイムジャグラーEX-TP,634,2063,+200,10,1,1/187.5,1/206.3,1/2063.0
2023-11-18,アイムジャグラーEX-TP,635,7039,+2400,32,27,1/119.3,1/220.0,1/260.7
2023-11-18,アイムジャグラーEX-TP,636,2271,+100,9,4,1/174.7,1/252.3,1/567.8
2023-11-18,アイムジャグラーEX-TP,637,7137,+1000,29,24,1/134.7,1/246.1,1/297.4
2023-11-18,アイムジャグラーEX-TP,638,3468,-1600,6,12,1/192.7,1/578.0,1/289.0
2023-11-18,アイムジャグラーEX-TP,639,3439,-1000,9,8,1/202.3,1/382.1,1/429.9
2023-11-18,アイムジャグラーEX-TP,640,8094,+1600,32,33,1/124.5,1/252.9,1/245.3
2023-11-18,アイムジャグラーEX-TP,641,7665,+1100,31,25,1/136.9,1/247.3,1/306.6
2023-11-18,マイジャグラーV,490,6844,+3200,39,15,1/126.7,1/175.5,1/456.3
2023-11-18,マイジャグラーV,491,7439,0,29,20,1/151.8,1/256.5,1/371.9
2023-11-18,マイジャグラーV,492,5485,-1100,17,15,1/171.4,1/322.6,1/365.7
2023-11-18,マイジャグラーV,493,3848,-1800,7,10,1/226.4,1/549.7,1/384.8
2023-11-18,マイジャグラーV,494,6614,+1200,31,19,1/132.3,1/213.4,1/348.1
2023-11-18,マイジャグラーV,495,8545,+900,31,29,1/142.4,1/275.6,1/294.7
2023-11-18,マイジャグラーV,496,9624,+600,35,31,1/145.8,1/275.0,1/310.5
2023-11-18,マイジャグラーV,497,7550,+1300,35,16,1/148.0,1/215.7,1/471.9
2023-11-18,マイジャグラーV,498,8798,+2200,39,29,1/129.4,1/225.6,1/303.4
2023-11-18,マイジャグラーV,499,7974,+1200,30,33,1/126.6,1/265.8,1/241.6
2023-11-18,マイジャグラーV,500,8517,+1400,35,27,1/137.4,1/243.3,1/315.4
2023-11-18,マイジャグラーV,541,8280,+800,32,31,1/131.4,1/258.8,1/267.1
2023-11-18,マイジャグラーV,542,8709,+3800,45,30,1/116.1,1/193.5,1/290.3
2023-11-18,マイジャグラーV,543,5936,-1300,16,19,1/169.6,1/371.0,1/312.4
2023-11-18,マイジャグラーV,544,5271,-1000,15,17,1/164.7,1/351.4,1/310.1
2023-11-18,マイジャグラーV,545,5439,-600,16,18,1/160.0,1/339.9,1/302.2
2023-11-18,マイジャグラーV,546,7271,+1000,34,14,1/151.5,1/213.9,1/519.4
2023-11-18,マイジャグラーV,547,8296,+300,31,30,1/136.0,1/267.6,1/276.5
2023-11-18,マイジャグラーV,548,4825,-900,15,15,1/160.8,1/321.7,1/321.7
2023-11-18,マイジャグラーV,549,7737,0,30,17,1/164.6,1/257.9,1/455.1
2023-11-18,マイジャグラーV,550,6994,+900,28,22,1/139.9,1/249.8,1/317.9
