日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-10,アイムジャグラーEX-TP,559,2415,-100,8,6,1/172.5,1/301.9,1/402.5
2023-11-10,アイムジャグラーEX-TP,560,1877,-100,7,4,1/170.6,1/268.1,1/469.2
2023-11-10,アイムジャグラーEX-TP,561,1339,-500,4,3,1/191.3,1/334.8,1/446.3
2023-11-10,アイムジャグラーEX-TP,562,2328,+700,11,6,1/136.9,1/211.6,1/388.0
2023-11-10,アイムジャグラーEX-TP,563,4124,+300,13,17,1/137.5,1/317.2,1/242.6
2023-11-10,アイムジャグラーEX-TP,564,2359,+500,11,6,1/138.8,1/214.5,1/393.2
2023-11-10,アイムジャグラーEX-TP,565,382,+100,2,0,1/191.0,1/191.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,566,3812,-100,13,11,1/158.8,1/293.2,1/346.5
2023-11-10,アイムジャグラーEX-TP,567,2417,+800,11,9,1/120.8,1/219.7,1/268.6
2023-11-10,アイムジャグラーEX-TP,568,935,+300,4,2,1/155.8,1/233.8,1/467.5
2023-11-10,アイムジャグラーEX-TP,569,486,-400,1,0,1/486.0,1/486.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,570,5988,-200,19,27,1/130.2,1/315.2,1/221.8
2023-11-10,アイムジャグラーEX-TP,571,1953,-700,3,9,1/162.8,1/651.0,1/217.0
2023-11-10,アイムジャグラーEX-TP,572,448,-600,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,621,2811,+1000,14,8,1/127.8,1/200.8,1/351.4
2023-11-10,アイムジャグラーEX-TP,622,593,-400,1,0,1/593.0,1/593.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,623,1510,-300,4,6,1/151.0,1/377.5,1/251.7
2023-11-10,アイムジャグラーEX-TP,624,5974,-1000,17,19,1/165.9,1/351.4,1/314.4
2023-11-10,アイムジャグラーEX-TP,625,1233,-100,5,1,1/205.5,1/246.6,1/1233.0
2023-11-10,アイムジャグラーEX-TP,626,4068,+1200,20,13,1/123.3,1/203.4,1/312.9
2023-11-10,アイムジャグラーEX-TP,627,808,-200,2,1,1/269.3,1/404.0,1/808.0
2023-11-10,アイムジャグラーEX-TP,628,1097,-400,3,2,1/219.4,1/365.7,1/548.5
2023-11-10,アイムジャグラーEX-TP,629,576,0,2,0,1/288.0,1/288.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,630,2559,+700,9,14,1/111.3,1/284.3,1/182.8
2023-11-10,アイムジャグラーEX-TP,631,4736,+2300,23,20,1/110.1,1/205.9,1/236.8
2023-11-10,アイムジャグラーEX-TP,632,2233,+400,11,5,1/139.6,1/203.0,1/446.6
2023-11-10,アイムジャグラーEX-TP,633,4570,+1400,19,19,1/120.3,1/240.5,1/240.5
2023-11-10,アイムジャグラーEX-TP,634,447,-200,1,1,1/223.5,1/447.0,1/447.0
2023-11-10,アイムジャグラーEX-TP,635,2815,+400,11,10,1/134.0,1/255.9,1/281.5
2023-11-10,アイムジャグラーEX-TP,636,257,-100,1,0,1/257.0,1/257.0,1/0.0
2023-11-10,アイムジャグラーEX-TP,637,2154,+500,9,7,1/134.6,1/239.3,1/307.7
2023-11-10,アイムジャグラーEX-TP,638,538,-400,1,1,1/269.0,1/538.0,1/538.0
2023-11-10,アイムジャグラーEX-TP,639,1058,+500,6,1,1/151.1,1/176.3,1/1058.0
2023-11-10,アイムジャグラーEX-TP,640,616,-100,2,1,1/205.3,1/308.0,1/616.0
2023-11-10,アイムジャグラーEX-TP,641,4261,+1200,22,9,1/137.5,1/193.7,1/473.4
2023-11-10,マイジャグラーV,497,1738,+600,10,4,1/124.1,1/173.8,1/434.5
2023-11-10,マイジャグラーV,498,6646,+3500,36,25,1/109.0,1/184.6,1/265.8
2023-11-10,マイジャグラーV,499,2460,+200,9,7,1/153.8,1/273.3,1/351.4
2023-11-10,マイジャグラーV,500,5288,-200,19,15,1/155.5,1/278.3,1/352.5
2023-11-10,マイジャグラーV,541,1265,-600,3,2,1/253.0,1/421.7,1/632.5
2023-11-10,マイジャグラーV,542,7023,-200,22,30,1/135.1,1/319.2,1/234.1
2023-11-10,マイジャグラーV,543,8845,+1800,36,32,1/130.1,1/245.7,1/276.4
2023-11-10,マイジャグラーV,544,530,-100,1,1,1/265.0,1/530.0,1/530.0
2023-11-10,マイジャグラーV,545,4037,-1000,13,7,1/201.8,1/310.5,1/576.7
2023-11-10,マイジャグラーV,546,2953,-400,10,5,1/196.9,1/295.3,1/590.6
2023-11-10,マイジャグラーV,547,3162,+200,13,8,1/150.6,1/243.2,1/395.2
2023-11-10,マイジャグラーV,548,4477,-700,12,13,1/179.1,1/373.1,1/344.4
2023-11-10,マイジャグラーV,549,3117,-1100,7,5,1/259.8,1/445.3,1/623.4
2023-11-10,マイジャグラーV,550,1499,-600,3,4,1/214.1,1/499.7,1/374.8
2023-11-10,マイジャグラーV,551,5508,-700,18,14,1/172.1,1/306.0,1/393.4
2023-11-10,マイジャグラーV,552,6534,-500,21,21,1/155.6,1/311.1,1/311.1
2023-11-10,マイジャグラーV,553,2201,-900,5,4,1/244.6,1/440.2,1/550.2
2023-11-10,マイジャグラーV,554,3029,-600,9,6,1/201.9,1/336.6,1/504.8
2023-11-10,マイジャグラーV,555,1520,-400,5,1,1/253.3,1/304.0,1/1520.0
2023-11-10,マイジャグラーV,556,6242,+600,28,16,1/141.9,1/222.9,1/390.1
2023-11-10,マイジャグラーV,557,590,-300,1,0,1/590.0,1/590.0,1/0.0
2023-11-10,マイジャグラーV,558,2504,-200,9,5,1/178.9,1/278.2,1/500.8
2023-11-10,ファンキージャグラー2,481,2095,+200,9,3,1/174.6,1/232.8,1/698.3
2023-11-10,ファンキージャグラー2,482,511,+200,3,0,1/170.3,1/170.3,1/0.0
2023-11-10,ファンキージャグラー2,483,400,-100,1,0,1/400.0,1/400.0,1/0.0
2023-11-10,ファンキージャグラー2,484,4062,+400,17,12,1/140.1,1/238.9,1/338.5
2023-11-10,ファンキージャグラー2,485,576,-300,1,0,1/576.0,1/576.0,1/0.0
2023-11-10,ファンキージャグラー2,486,516,-300,1,0,1/516.0,1/516.0,1/0.0
2023-11-10,ファンキージャグラー2,487,862,-700,1,2,1/287.3,1/862.0,1/431.0
2023-11-10,ファンキージャグラー2,488,1056,-100,3,2,1/211.2,1/352.0,1/528.0
2023-11-10,ファンキージャグラー2,489,1457,0,7,1,1/182.1,1/208.1,1/1457.0
2023-11-10,ファンキージャグラー2,490,527,-300,1,1,1/263.5,1/527.0,1/527.0
2023-11-10,ファンキージャグラー2,491,4364,+1100,17,18,1/124.7,1/256.7,1/242.4
2023-11-10,ファンキージャグラー2,492,1327,+500,7,5,1/110.6,1/189.6,1/265.4
2023-11-10,ファンキージャグラー2,493,1659,-400,5,4,1/184.3,1/331.8,1/414.8
2023-11-10,ファンキージャグラー2,494,1450,-300,3,5,1/181.2,1/483.3,1/290.0
2023-11-10,ファンキージャグラー2,495,3935,+1100,17,13,1/131.2,1/231.5,1/302.7
2023-11-10,ファンキージャグラー2,496,495,-300,1,0,1/495.0,1/495.0,1/0.0
2023-11-10,スマスロ北斗の拳,334,3532,-1500,26,6,1/110.4,1/135.8,1/588.7
2023-11-10,スマスロ北斗の拳,335,3436,-1100,29,7,1/95.4,1/118.5,1/490.9
2023-11-10,スマスロ北斗の拳,336,1851,-1500,8,4,1/154.2,1/231.4,1/462.8
2023-11-10,スマスロ北斗の拳,337,3025,-800,26,7,1/91.7,1/116.3,1/432.1
2023-11-10,スマスロ北斗の拳,338,4366,-500,47,10,1/76.6,1/92.9,1/436.6
2023-11-10,スマスロ北斗の拳,339,522,-400,3,1,1/130.5,1/174.0,1/522.0
2023-11-10,スマスロ北斗の拳,340,4406,-1600,35,13,1/91.8,1/125.9,1/338.9
2023-11-10,スマスロ北斗の拳,381,5102,-900,45,14,1/86.5,1/113.4,1/364.4
2023-11-10,スマスロ北斗の拳,382,2204,-1100,13,4,1/129.6,1/169.5,1/551.0
2023-11-10,スマスロ北斗の拳,383,5234,-1100,47,16,1/83.1,1/111.4,1/327.1
2023-11-10,スマスロ北斗の拳,384,1991,-800,15,6,1/94.8,1/132.7,1/331.8
2023-11-10,スマスロ北斗の拳,385,3050,-400,28,9,1/82.4,1/108.9,1/338.9
2023-11-10,スマスロ北斗の拳,386,2170,-2100,7,4,1/197.3,1/310.0,1/542.5
2023-11-10,スマスロ北斗の拳,387,2529,-800,20,4,1/105.4,1/126.5,1/632.2
2023-11-10,スマスロ北斗の拳,388,2334,-2400,6,2,1/291.8,1/389.0,1/1167.0
2023-11-10,革命機ヴァルヴレイヴ,501,2017,-300,14,2,1/126.1,1/144.1,1/1008.5
2023-11-10,革命機ヴァルヴレイヴ,502,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,503,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,504,1108,+100,10,2,1/92.3,1/110.8,1/554.0
2023-11-10,革命機ヴァルヴレイヴ,505,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,506,1153,-900,2,3,1/230.6,1/576.5,1/384.3
2023-11-10,革命機ヴァルヴレイヴ,507,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,508,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,509,1578,-400,8,0,1/197.2,1/197.2,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,510,1822,-900,8,0,1/227.8,1/227.8,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,511,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,512,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,513,1231,+800,12,0,1/102.6,1/102.6,1/0.0
2023-11-10,革命機ヴァルヴレイヴ,514,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,ゴーゴージャグラー3,573,3777,-500,15,9,1/157.4,1/251.8,1/419.7
2023-11-10,ゴーゴージャグラー3,574,2339,+300,11,5,1/146.2,1/212.6,1/467.8
2023-11-10,ゴーゴージャグラー3,575,1147,+100,5,4,1/127.4,1/229.4,1/286.8
2023-11-10,ゴーゴージャグラー3,576,2250,-100,10,7,1/132.4,1/225.0,1/321.4
2023-11-10,ゴーゴージャグラー3,577,409,-400,0,1,1/409.0,1/0.0,1/409.0
2023-11-10,ゴーゴージャグラー3,578,5520,+900,26,17,1/128.4,1/212.3,1/324.7
2023-11-10,ゴーゴージャグラー3,615,2276,+500,13,3,1/142.2,1/175.1,1/758.7
2023-11-10,ゴーゴージャグラー3,616,6266,+1500,27,29,1/111.9,1/232.1,1/216.1
2023-11-10,ゴーゴージャグラー3,617,270,-300,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,ゴーゴージャグラー3,618,2510,-500,6,9,1/167.3,1/418.3,1/278.9
2023-11-10,ゴーゴージャグラー3,619,2592,+200,11,9,1/129.6,1/235.6,1/288.0
2023-11-10,ゴーゴージャグラー3,620,1570,+700,9,5,1/112.1,1/174.4,1/314.0
2023-11-10,押忍!番長ZERO,579,4096,-2600,29,7,1/113.8,1/141.2,1/585.1
2023-11-10,押忍!番長ZERO,580,573,-700,1,0,1/573.0,1/573.0,1/0.0
2023-11-10,押忍!番長ZERO,581,734,-600,3,1,1/183.5,1/244.7,1/734.0
2023-11-10,押忍!番長ZERO,582,5950,-1200,68,13,1/73.5,1/87.5,1/457.7
2023-11-10,押忍!番長ZERO,583,1436,-600,11,3,1/102.6,1/130.5,1/478.7
2023-11-10,押忍!番長ZERO,584,3529,+1100,52,6,1/60.8,1/67.9,1/588.2
2023-11-10,押忍!番長ZERO,609,909,+2700,29,2,1/29.3,1/31.3,1/454.5
2023-11-10,押忍!番長ZERO,610,2777,-100,39,4,1/64.6,1/71.2,1/694.2
2023-11-10,押忍!番長ZERO,611,4259,+1500,62,11,1/58.3,1/68.7,1/387.2
2023-11-10,押忍!番長ZERO,612,4293,+2900,69,12,1/53.0,1/62.2,1/357.8
2023-11-10,押忍!番長ZERO,613,4843,-100,56,9,1/74.5,1/86.5,1/538.1
2023-11-10,押忍!番長ZERO,614,1951,-1200,13,3,1/121.9,1/150.1,1/650.3
2023-11-10,甲鉄城のカバネリ,416,559,-100,4,3,1/79.9,1/139.8,1/186.3
2023-11-10,甲鉄城のカバネリ,417,692,+300,9,3,1/57.7,1/76.9,1/230.7
2023-11-10,甲鉄城のカバネリ,418,669,-700,1,3,1/167.2,1/669.0,1/223.0
2023-11-10,甲鉄城のカバネリ,419,942,-600,4,5,1/104.7,1/235.5,1/188.4
2023-11-10,甲鉄城のカバネリ,420,1989,-300,15,8,1/86.5,1/132.6,1/248.6
2023-11-10,甲鉄城のカバネリ,461,563,-400,3,1,1/140.8,1/187.7,1/563.0
2023-11-10,甲鉄城のカバネリ,462,1009,+800,16,5,1/48.0,1/63.1,1/201.8
2023-11-10,甲鉄城のカバネリ,463,275,+1000,9,1,1/27.5,1/30.6,1/275.0
2023-11-10,甲鉄城のカバネリ,464,2248,+1900,33,18,1/44.1,1/68.1,1/124.9
2023-11-10,甲鉄城のカバネリ,465,123,+400,3,1,1/30.8,1/41.0,1/123.0
2023-11-10,ハッピージャグラーVIII,642,256,-300,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,ハッピージャグラーVIII,643,1505,-600,3,5,1/188.1,1/501.7,1/301.0
2023-11-10,ハッピージャグラーVIII,644,592,-600,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,ハッピージャグラーVIII,645,609,-100,2,1,1/203.0,1/304.5,1/609.0
2023-11-10,ハッピージャグラーVIII,646,150,-200,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,ハッピージャグラーVIII,647,824,-300,2,2,1/206.0,1/412.0,1/412.0
2023-11-10,ハッピージャグラーVIII,648,2074,+1100,12,9,1/98.8,1/172.8,1/230.4
2023-11-10,ハッピージャグラーVIII,649,1738,-200,4,7,1/158.0,1/434.5,1/248.3
2023-11-10,ハッピージャグラーVIII,650,3026,+300,14,6,1/151.3,1/216.1,1/504.3
2023-11-10,ハナハナホウオウ～天翔～-30,692,2150,0,9,2,1/195.5,1/238.9,1/1075.0
2023-11-10,ハナハナホウオウ～天翔～-30,693,1043,-700,1,3,1/260.8,1/1043.0,1/347.7
2023-11-10,ハナハナホウオウ～天翔～-30,694,596,-500,0,1,1/596.0,1/0.0,1/596.0
2023-11-10,ハナハナホウオウ～天翔～-30,695,2797,0,11,6,1/164.5,1/254.3,1/466.2
2023-11-10,ハナハナホウオウ～天翔～-30,696,1781,-300,5,5,1/178.1,1/356.2,1/356.2
2023-11-10,ハナハナホウオウ～天翔～-30,697,6812,+1900,30,17,1/144.9,1/227.1,1/400.7
2023-11-10,ハナハナホウオウ～天翔～-30,698,739,-400,1,1,1/369.5,1/739.0,1/739.0
2023-11-10,キングハナハナ-30,699,985,-400,2,3,1/197.0,1/492.5,1/328.3
2023-11-10,キングハナハナ-30,700,2088,+400,10,3,1/160.6,1/208.8,1/696.0
2023-11-10,キングハナハナ-30,701,772,-100,3,0,1/257.3,1/257.3,1/0.0
2023-11-10,キングハナハナ-30,702,5311,-1000,16,13,1/183.1,1/331.9,1/408.5
2023-11-10,キングハナハナ-30,703,2189,+1000,11,8,1/115.2,1/199.0,1/273.6
2023-11-10,キングハナハナ-30,704,614,-100,1,2,1/204.7,1/614.0,1/307.0
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,535,1085,-1100,6,1,1/155.0,1/180.8,1/1085.0
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,536,1611,+2400,32,3,1/46.0,1/50.3,1/537.0
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,537,2575,-500,25,5,1/85.8,1/103.0,1/515.0
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,538,505,+500,6,3,1/56.1,1/84.2,1/168.3
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,539,2049,+1100,25,5,1/68.3,1/82.0,1/409.8
2023-11-10,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語f‐フォルテ‐,540,1458,-1700,5,1,1/243.0,1/291.6,1/1458.0
2023-11-10,ゴブリンスレイヤー,521,608,+600,5,0,1/121.6,1/121.6,1/0.0
2023-11-10,ゴブリンスレイヤー,522,961,-1200,1,0,1/961.0,1/961.0,1/0.0
2023-11-10,ゴブリンスレイヤー,523,609,-400,2,0,1/304.5,1/304.5,1/0.0
2023-11-10,ゴブリンスレイヤー,524,1300,-1700,1,0,1/1300.0,1/1300.0,1/0.0
2023-11-10,ゴブリンスレイヤー,525,1323,-600,5,1,1/220.5,1/264.6,1/1323.0
2023-11-10,バイオハザード RE:2,466,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,バイオハザード RE:2,467,1206,-600,6,6,1/100.5,1/201.0,1/201.0
2023-11-10,バイオハザード RE:2,468,790,+1400,17,17,1/23.2,1/46.5,1/46.5
2023-11-10,バイオハザード RE:2,469,429,-100,2,2,1/107.2,1/214.5,1/214.5
2023-11-10,バイオハザード RE:2,470,153,-200,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,モンスターハンターワールド:アイスボーン,408,1,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,モンスターハンターワールド:アイスボーン,409,1,+100,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,モンスターハンターワールド:アイスボーン,410,187,+100,2,0,1/93.5,1/93.5,1/0.0
2023-11-10,モンスターハンターワールド:アイスボーン,411,5,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,モンスターハンターワールド:アイスボーン,412,1,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-10,新ハナビ,597,1615,-400,4,3,1/230.7,1/403.8,1/538.3
2023-11-10,新ハナビ,598,1146,+600,6,3,1/127.3,1/191.0,1/382.0
2023-11-10,新ハナビ,599,429,+300,3,0,1/143.0,1/143.0,1/0.0
2023-11-10,新ハナビ,600,1042,-500,2,1,1/347.3,1/521.0,1/1042.0
2023-11-10,新ハナビ,601,1581,+400,6,9,1/105.4,1/263.5,1/175.7
2023-11-10,沖ドキ!GOLD‐30,687,2010,+6400,40,12,1/38.7,1/50.2,1/167.5
2023-11-10,沖ドキ!GOLD‐30,688,790,-1000,1,0,1/790.0,1/790.0,1/0.0
2023-11-10,沖ドキ!GOLD‐30,689,511,+500,4,5,1/56.8,1/127.8,1/102.2
