日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-15,アイムジャグラーEX-TP,561,6896,+1000,29,20,1/140.7,1/237.8,1/344.8
2023-11-15,アイムジャグラーEX-TP,562,7043,+1700,28,26,1/130.4,1/251.5,1/270.9
2023-11-15,アイムジャグラーEX-TP,563,780,-400,1,2,1/260.0,1/780.0,1/390.0
2023-11-15,アイムジャグラーEX-TP,564,7371,+100,26,25,1/144.5,1/283.5,1/294.8
2023-11-15,アイムジャグラーEX-TP,565,676,-800,0,0,1/0.0,1/0.0,1/0.0
2023-11-15,アイムジャグラーEX-TP,566,446,-400,1,0,1/446.0,1/446.0,1/0.0
2023-11-15,アイムジャグラーEX-TP,567,7559,+600,31,23,1/140.0,1/243.8,1/328.7
2023-11-15,アイムジャグラーEX-TP,568,2446,-300,8,7,1/163.1,1/305.8,1/349.4
2023-11-15,アイムジャグラーEX-TP,569,6980,-1200,21,22,1/162.3,1/332.4,1/317.3
2023-11-15,アイムジャグラーEX-TP,570,6619,+100,28,12,1/165.5,1/236.4,1/551.6
2023-11-15,アイムジャグラーEX-TP,571,1819,-600,5,3,1/227.4,1/363.8,1/606.3
2023-11-15,アイムジャグラーEX-TP,572,995,-800,2,0,1/497.5,1/497.5,1/0.0
2023-11-15,アイムジャグラーEX-TP,621,1551,0,6,3,1/172.3,1/258.5,1/517.0
2023-11-15,アイムジャグラーEX-TP,622,4992,+500,20,18,1/131.4,1/249.6,1/277.3
2023-11-15,アイムジャグラーEX-TP,623,7343,+1100,31,22,1/138.5,1/236.9,1/333.8
2023-11-15,アイムジャグラーEX-TP,624,2759,-700,8,6,1/197.1,1/344.9,1/459.8
2023-11-15,アイムジャグラーEX-TP,625,6370,+900,24,24,1/132.7,1/265.4,1/265.4
2023-11-15,アイムジャグラーEX-TP,626,3092,-100,11,9,1/154.6,1/281.1,1/343.6
2023-11-15,アイムジャグラーEX-TP,627,4835,-1300,12,16,1/172.7,1/402.9,1/302.2
2023-11-15,アイムジャグラーEX-TP,628,8195,+2000,36,33,1/118.8,1/227.6,1/248.3
2023-11-15,アイムジャグラーEX-TP,629,7199,+2200,35,20,1/130.9,1/205.7,1/359.9
2023-11-15,アイムジャグラーEX-TP,630,7401,+3300,35,34,1/107.3,1/211.5,1/217.7
2023-11-15,アイムジャグラーEX-TP,631,852,-500,2,1,1/284.0,1/426.0,1/852.0
2023-11-15,アイムジャグラーEX-TP,632,7259,+300,25,28,1/137.0,1/290.4,1/259.2
2023-11-15,アイムジャグラーEX-TP,633,3593,-1500,7,12,1/189.1,1/513.3,1/299.4
2023-11-15,アイムジャグラーEX-TP,634,6968,+2000,29,35,1/108.9,1/240.3,1/199.1
2023-11-15,アイムジャグラーEX-TP,635,5983,+600,24,18,1/142.5,1/249.3,1/332.4
2023-11-15,アイムジャグラーEX-TP,636,6388,0,22,21,1/148.6,1/290.4,1/304.2
2023-11-15,アイムジャグラーEX-TP,637,4287,+800,19,9,1/153.1,1/225.6,1/476.3
2023-11-15,アイムジャグラーEX-TP,638,6305,+400,26,18,1/143.3,1/242.5,1/350.3
2023-11-15,アイムジャグラーEX-TP,639,5785,+200,22,18,1/144.6,1/263.0,1/321.4
2023-11-15,アイムジャグラーEX-TP,640,8419,+1700,33,31,1/131.5,1/255.1,1/271.6
2023-11-15,アイムジャグラーEX-TP,641,3069,-400,10,9,1/161.5,1/306.9,1/341.0
2023-11-15,マイジャグラーV,490,3221,-800,9,10,1/169.5,1/357.9,1/322.1
2023-11-15,マイジャグラーV,491,9046,+1500,35,36,1/127.4,1/258.5,1/251.3
2023-11-15,マイジャグラーV,492,5562,-900,15,18,1/168.5,1/370.8,1/309.0
2023-11-15,マイジャグラーV,493,5810,+700,26,17,1/135.1,1/223.5,1/341.8
2023-11-15,マイジャグラーV,494,6048,+500,19,30,1/123.4,1/318.3,1/201.6
2023-11-15,マイジャグラーV,495,8606,-300,30,29,1/145.9,1/286.9,1/296.8
2023-11-15,マイジャグラーV,496,4843,-1000,13,15,1/173.0,1/372.5,1/322.9
2023-11-15,マイジャグラーV,497,4741,-600,16,13,1/163.5,1/296.3,1/364.7
2023-11-15,マイジャグラーV,498,4049,-400,12,10,1/184.0,1/337.4,1/404.9
2023-11-15,マイジャグラーV,499,3534,-1200,9,7,1/220.9,1/392.7,1/504.9
2023-11-15,マイジャグラーV,500,8794,+1500,36,31,1/131.3,1/244.3,1/283.7
2023-11-15,マイジャグラーV,541,5909,-300,22,17,1/151.5,1/268.6,1/347.6
2023-11-15,マイジャグラーV,542,7470,+400,28,26,1/138.3,1/266.8,1/287.3
2023-11-15,マイジャグラーV,543,4722,-1100,14,12,1/181.6,1/337.3,1/393.5
2023-11-15,マイジャグラーV,544,6991,-1000,21,18,1/179.3,1/332.9,1/388.4
2023-11-15,マイジャグラーV,545,5193,-100,19,15,1/152.7,1/273.3,1/346.2
2023-11-15,マイジャグラーV,546,6612,+300,25,26,1/129.6,1/264.5,1/254.3
