日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-28,アイムジャグラーEX-TP,561,2930,-700,8,10,1/162.8,1/366.2,1/293.0
2023-11-28,アイムジャグラーEX-TP,562,6993,+600,24,31,1/127.1,1/291.4,1/225.6
2023-11-28,アイムジャグラーEX-TP,563,5705,+2700,30,22,1/109.7,1/190.2,1/259.3
2023-11-28,アイムジャグラーEX-TP,564,621,-400,1,0,1/621.0,1/621.0,1/0.0
2023-11-28,アイムジャグラーEX-TP,565,48,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-28,アイムジャグラーEX-TP,566,8082,+3600,44,17,1/132.5,1/183.7,1/475.4
2023-11-28,アイムジャグラーEX-TP,567,497,-300,1,1,1/248.5,1/497.0,1/497.0
2023-11-28,アイムジャグラーEX-TP,568,5775,-400,19,18,1/156.1,1/303.9,1/320.8
2023-11-28,アイムジャグラーEX-TP,569,2305,-200,8,6,1/164.6,1/288.1,1/384.2
2023-11-28,アイムジャグラーEX-TP,570,1300,+100,7,1,1/162.5,1/185.7,1/1300.0
2023-11-28,アイムジャグラーEX-TP,571,6479,-700,18,30,1/135.0,1/359.9,1/216.0
2023-11-28,アイムジャグラーEX-TP,572,1605,-1200,2,2,1/401.2,1/802.5,1/802.5
2023-11-28,アイムジャグラーEX-TP,621,694,0,3,1,1/173.5,1/231.3,1/694.0
2023-11-28,アイムジャグラーEX-TP,622,5860,+800,25,19,1/133.2,1/234.4,1/308.4
2023-11-28,アイムジャグラーEX-TP,623,3387,-100,11,12,1/147.3,1/307.9,1/282.2
2023-11-28,アイムジャグラーEX-TP,624,4439,+2100,24,19,1/103.2,1/185.0,1/233.6
2023-11-28,アイムジャグラーEX-TP,625,4614,-500,13,17,1/153.8,1/354.9,1/271.4
2023-11-28,アイムジャグラーEX-TP,626,1737,+100,7,6,1/133.6,1/248.1,1/289.5
2023-11-28,アイムジャグラーEX-TP,627,1761,+200,5,10,1/117.4,1/352.2,1/176.1
2023-11-28,アイムジャグラーEX-TP,628,7681,+3100,36,30,1/116.4,1/213.4,1/256.0
2023-11-28,アイムジャグラーEX-TP,629,675,-200,2,1,1/225.0,1/337.5,1/675.0
2023-11-28,アイムジャグラーEX-TP,630,1730,0,6,6,1/144.2,1/288.3,1/288.3
2023-11-28,アイムジャグラーEX-TP,631,7282,+1000,25,36,1/119.4,1/291.3,1/202.3
2023-11-28,アイムジャグラーEX-TP,632,3181,-600,9,12,1/151.5,1/353.4,1/265.1
2023-11-28,アイムジャグラーEX-TP,633,3705,+1600,18,16,1/109.0,1/205.8,1/231.6
2023-11-28,アイムジャグラーEX-TP,634,1611,+300,7,7,1/115.1,1/230.1,1/230.1
2023-11-28,アイムジャグラーEX-TP,635,822,+200,4,1,1/164.4,1/205.5,1/822.0
2023-11-28,アイムジャグラーEX-TP,636,7138,+1500,30,25,1/129.8,1/237.9,1/285.5
2023-11-28,アイムジャグラーEX-TP,637,4589,-900,11,21,1/143.4,1/417.2,1/218.5
2023-11-28,アイムジャグラーEX-TP,638,2043,+900,11,4,1/136.2,1/185.7,1/510.8
2023-11-28,アイムジャグラーEX-TP,639,1582,+800,9,4,1/121.7,1/175.8,1/395.5
2023-11-28,アイムジャグラーEX-TP,640,1743,-400,4,6,1/174.3,1/435.8,1/290.5
2023-11-28,アイムジャグラーEX-TP,641,5187,-100,18,16,1/152.6,1/288.2,1/324.2
2023-11-28,マイジャグラーV,490,3064,-700,8,7,1/204.3,1/383.0,1/437.7
2023-11-28,マイジャグラーV,491,5255,-2100,11,15,1/202.1,1/477.7,1/350.3
2023-11-28,マイジャグラーV,492,6403,+800,27,17,1/145.5,1/237.1,1/376.6
2023-11-28,マイジャグラーV,493,5760,+2600,28,25,1/108.7,1/205.7,1/230.4
2023-11-28,マイジャグラーV,494,2586,-300,10,7,1/152.1,1/258.6,1/369.4
2023-11-28,マイジャグラーV,495,6427,+300,26,14,1/160.7,1/247.2,1/459.1
2023-11-28,マイジャグラーV,496,6118,+2500,30,24,1/113.3,1/203.9,1/254.9
2023-11-28,マイジャグラーV,497,5599,+200,22,18,1/140.0,1/254.5,1/311.1
2023-11-28,マイジャグラーV,498,6405,+400,25,16,1/156.2,1/256.2,1/400.3
2023-11-28,マイジャグラーV,499,5777,+2100,30,17,1/122.9,1/192.6,1/339.8
2023-11-28,マイジャグラーV,500,6014,-300,23,13,1/167.1,1/261.5,1/462.6
2023-11-28,マイジャグラーV,541,9406,+900,32,37,1/136.3,1/293.9,1/254.2
2023-11-28,マイジャグラーV,542,8483,+4100,43,34,1/110.2,1/197.3,1/249.5
2023-11-28,マイジャグラーV,543,8627,+2700,35,41,1/113.5,1/246.5,1/210.4
2023-11-28,マイジャグラーV,544,8746,+2200,37,28,1/134.6,1/236.4,1/312.4
2023-11-28,マイジャグラーV,545,8880,+800,30,34,1/138.8,1/296.0,1/261.2
2023-11-28,マイジャグラーV,546,8257,+4900,46,40,1/96.0,1/179.5,1/206.4
2023-11-28,マイジャグラーV,547,8472,+1500,33,39,1/117.7,1/256.7,1/217.2
2023-11-28,マイジャグラーV,548,8447,+700,33,28,1/138.5,1/256.0,1/301.7
2023-11-28,マイジャグラーV,549,8709,+3700,44,37,1/107.5,1/197.9,1/235.4
2023-11-28,マイジャグラーV,550,7722,-200,25,28,1/145.7,1/308.9,1/275.8
2023-11-28,マイジャグラーV,551,6381,+2600,32,23,1/116.0,1/199.4,1/277.4
2023-11-28,スマスロ北斗の拳,332,3404,+1500,46,8,1/63.0,1/74.0,1/425.5
2023-11-28,スマスロ北斗の拳,333,2685,+700,35,8,1/62.4,1/76.7,1/335.6
2023-11-28,スマスロ北斗の拳,334,1423,-700,10,2,1/118.6,1/142.3,1/711.5
2023-11-28,スマスロ北斗の拳,335,3392,-1200,26,7,1/102.8,1/130.5,1/484.6
2023-11-28,スマスロ北斗の拳,336,2054,-1000,16,4,1/102.7,1/128.4,1/513.5
2023-11-28,スマスロ北斗の拳,337,508,+1500,17,2,1/26.7,1/29.9,1/254.0
2023-11-28,スマスロ北斗の拳,338,5164,+6100,98,17,1/44.9,1/52.7,1/303.8
2023-11-28,スマスロ北斗の拳,339,3538,+2000,54,10,1/55.3,1/65.5,1/353.8
2023-11-28,スマスロ北斗の拳,340,432,-400,1,1,1/216.0,1/432.0,1/432.0
2023-11-28,スマスロ北斗の拳,381,1035,-900,4,1,1/207.0,1/258.8,1/1035.0
2023-11-28,スマスロ北斗の拳,382,2917,+300,32,9,1/71.1,1/91.2,1/324.1
2023-11-28,スマスロ北斗の拳,383,2810,+200,32,11,1/65.3,1/87.8,1/255.5
2023-11-28,スマスロ北斗の拳,384,1788,-1600,6,3,1/198.7,1/298.0,1/596.0
2023-11-28,スマスロ北斗の拳,385,2800,+2700,47,10,1/49.1,1/59.6,1/280.0
2023-11-28,スマスロ北斗の拳,386,450,-300,3,1,1/112.5,1/150.0,1/450.0
2023-11-28,スマスロ北斗の拳,387,2223,-700,18,4,1/101.0,1/123.5,1/555.8
2023-11-28,スマスロ北斗の拳,388,5102,+2300,74,18,1/55.5,1/68.9,1/283.4
2023-11-28,スマスロ北斗の拳,389,1271,-1000,6,2,1/158.9,1/211.8,1/635.5
2023-11-28,ファンキージャグラー2,481,9265,+900,40,22,1/149.4,1/231.6,1/421.1
2023-11-28,ファンキージャグラー2,482,958,-100,3,1,1/239.5,1/319.3,1/958.0
2023-11-28,ファンキージャグラー2,483,3308,+1600,21,6,1/122.5,1/157.5,1/551.3
2023-11-28,ファンキージャグラー2,484,3800,+600,17,11,1/135.7,1/223.5,1/345.5
2023-11-28,ファンキージャグラー2,485,941,-600,2,1,1/313.7,1/470.5,1/941.0
2023-11-28,ファンキージャグラー2,486,4687,+400,23,5,1/167.4,1/203.8,1/937.4
2023-11-28,ファンキージャグラー2,487,1580,-200,7,1,1/197.5,1/225.7,1/1580.0
2023-11-28,ファンキージャグラー2,488,2181,-800,7,3,1/218.1,1/311.6,1/727.0
2023-11-28,ファンキージャグラー2,489,4552,+1100,23,12,1/130.1,1/197.9,1/379.3
2023-11-28,ファンキージャグラー2,552,7036,+1900,32,25,1/123.4,1/219.9,1/281.4
2023-11-28,ファンキージャグラー2,553,7294,-1200,21,22,1/169.6,1/347.3,1/331.5
2023-11-28,ファンキージャグラー2,554,7591,-500,28,16,1/172.5,1/271.1,1/474.4
