日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-16,アイムジャグラーEX-TP,561,1939,-900,5,4,1/215.4,1/387.8,1/484.8
2023-11-16,アイムジャグラーEX-TP,562,1366,-1000,2,0,1/683.0,1/683.0,1/0.0
2023-11-16,アイムジャグラーEX-TP,563,729,-800,0,1,1/729.0,1/0.0,1/729.0
2023-11-16,アイムジャグラーEX-TP,564,2635,+300,11,6,1/155.0,1/239.5,1/439.2
2023-11-16,アイムジャグラーEX-TP,565,2091,-200,8,4,1/174.2,1/261.4,1/522.8
2023-11-16,アイムジャグラーEX-TP,566,505,-200,1,0,1/505.0,1/505.0,1/0.0
2023-11-16,アイムジャグラーEX-TP,567,815,-100,3,1,1/203.8,1/271.7,1/815.0
2023-11-16,アイムジャグラーEX-TP,568,1210,-500,2,3,1/242.0,1/605.0,1/403.3
2023-11-16,アイムジャグラーEX-TP,569,2739,+1700,18,5,1/119.1,1/152.2,1/547.8
2023-11-16,アイムジャグラーEX-TP,570,3006,+1100,15,6,1/143.1,1/200.4,1/501.0
2023-11-16,アイムジャグラーEX-TP,571,1817,-100,7,4,1/165.2,1/259.6,1/454.2
2023-11-16,アイムジャグラーEX-TP,572,2500,+200,11,5,1/156.2,1/227.3,1/500.0
2023-11-16,アイムジャグラーEX-TP,621,1642,+100,5,8,1/126.3,1/328.4,1/205.2
2023-11-16,アイムジャグラーEX-TP,622,2651,+600,10,10,1/132.6,1/265.1,1/265.1
2023-11-16,アイムジャグラーEX-TP,623,3399,-400,12,8,1/169.9,1/283.2,1/424.9
2023-11-16,アイムジャグラーEX-TP,624,3348,0,12,9,1/159.4,1/279.0,1/372.0
2023-11-16,アイムジャグラーEX-TP,625,302,-300,0,0,1/0.0,1/0.0,1/0.0
2023-11-16,アイムジャグラーEX-TP,626,4012,+1300,18,14,1/125.4,1/222.9,1/286.6
2023-11-16,アイムジャグラーEX-TP,627,955,-700,1,2,1/318.3,1/955.0,1/477.5
2023-11-16,アイムジャグラーEX-TP,628,5365,+400,22,13,1/153.3,1/243.9,1/412.7
2023-11-16,アイムジャグラーEX-TP,629,487,-300,1,1,1/243.5,1/487.0,1/487.0
2023-11-16,アイムジャグラーEX-TP,630,702,0,3,1,1/175.5,1/234.0,1/702.0
2023-11-16,アイムジャグラーEX-TP,631,5310,+1500,23,21,1/120.7,1/230.9,1/252.9
2023-11-16,アイムジャグラーEX-TP,632,1767,+500,8,6,1/126.2,1/220.9,1/294.5
2023-11-16,アイムジャグラーEX-TP,633,1261,-800,2,1,1/420.3,1/630.5,1/1261.0
2023-11-16,アイムジャグラーEX-TP,634,2907,-200,10,5,1/193.8,1/290.7,1/581.4
2023-11-16,アイムジャグラーEX-TP,635,1611,-500,5,3,1/201.4,1/322.2,1/537.0
2023-11-16,アイムジャグラーEX-TP,636,897,-300,2,2,1/224.2,1/448.5,1/448.5
2023-11-16,アイムジャグラーEX-TP,637,704,-300,1,2,1/234.7,1/704.0,1/352.0
2023-11-16,アイムジャグラーEX-TP,638,438,-400,0,1,1/438.0,1/0.0,1/438.0
2023-11-16,アイムジャグラーEX-TP,639,1740,-400,7,1,1/217.5,1/248.6,1/1740.0
2023-11-16,アイムジャグラーEX-TP,640,1147,+100,4,4,1/143.4,1/286.8,1/286.8
2023-11-16,アイムジャグラーEX-TP,641,3629,+100,14,9,1/157.8,1/259.2,1/403.2
2023-11-16,マイジャグラーV,490,5680,+200,22,16,1/149.5,1/258.2,1/355.0
2023-11-16,マイジャグラーV,491,9661,+1000,33,46,1/122.3,1/292.8,1/210.0
2023-11-16,マイジャグラーV,492,4239,-100,17,9,1/163.0,1/249.4,1/471.0
2023-11-16,マイジャグラーV,493,797,-500,1,2,1/265.7,1/797.0,1/398.5
2023-11-16,マイジャグラーV,494,6856,-900,19,26,1/152.4,1/360.8,1/263.7
2023-11-16,マイジャグラーV,495,1238,+700,8,0,1/154.8,1/154.8,1/0.0
2023-11-16,マイジャグラーV,496,8603,+2200,35,31,1/130.3,1/245.8,1/277.5
2023-11-16,マイジャグラーV,497,596,-600,0,0,1/0.0,1/0.0,1/0.0
2023-11-16,マイジャグラーV,498,8057,-300,28,29,1/141.4,1/287.8,1/277.8
2023-11-16,マイジャグラーV,499,1752,-400,6,3,1/194.7,1/292.0,1/584.0
2023-11-16,マイジャグラーV,500,5260,+2000,27,14,1/128.3,1/194.8,1/375.7
2023-11-16,マイジャグラーV,541,5461,-600,20,12,1/170.7,1/273.1,1/455.1
2023-11-16,マイジャグラーV,542,2975,-300,12,6,1/165.3,1/247.9,1/495.8
2023-11-16,マイジャグラーV,543,2607,-500,8,6,1/186.2,1/325.9,1/434.5
2023-11-16,マイジャグラーV,544,5098,+900,23,13,1/141.6,1/221.7,1/392.2
2023-11-16,マイジャグラーV,545,3805,+300,17,8,1/152.2,1/223.8,1/475.6
2023-11-16,マイジャグラーV,546,1459,-800,3,1,1/364.8,1/486.3,1/1459.0
2023-11-16,マイジャグラーV,547,3400,-1000,11,6,1/200.0,1/309.1,1/566.7
2023-11-16,マイジャグラーV,548,4381,-500,16,7,1/190.5,1/273.8,1/625.9
2023-11-16,マイジャグラーV,549,2093,-100,9,3,1/174.4,1/232.6,1/697.7
2023-11-16,マイジャグラーV,550,4281,+200,18,10,1/152.9,1/237.8,1/428.1
2023-11-16,マイジャグラーV,551,2686,-1800,2,7,1/298.4,1/1343.0,1/383.7
2023-11-16,ファンキージャグラー2,481,4514,+400,20,10,1/150.5,1/225.7,1/451.4
