日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-30,アイムジャグラーEX-TP,561,4298,-700,12,13,1/171.9,1/358.2,1/330.6
2023-11-30,アイムジャグラーEX-TP,562,2580,-700,6,10,1/161.2,1/430.0,1/258.0
2023-11-30,アイムジャグラーEX-TP,563,3769,+400,15,11,1/145.0,1/251.3,1/342.6
2023-11-30,アイムジャグラーEX-TP,564,4295,+1100,19,12,1/138.5,1/226.1,1/357.9
2023-11-30,アイムジャグラーEX-TP,565,2596,-1100,6,6,1/216.3,1/432.7,1/432.7
2023-11-30,アイムジャグラーEX-TP,566,664,-700,0,0,1/0.0,1/0.0,1/0.0
2023-11-30,アイムジャグラーEX-TP,567,5662,-300,16,25,1/138.1,1/353.9,1/226.5
2023-11-30,アイムジャグラーEX-TP,568,1967,-500,6,4,1/196.7,1/327.8,1/491.8
2023-11-30,アイムジャグラーEX-TP,569,6168,+900,27,19,1/134.1,1/228.4,1/324.6
2023-11-30,アイムジャグラーEX-TP,570,7733,+2500,33,38,1/108.9,1/234.3,1/203.5
2023-11-30,アイムジャグラーEX-TP,571,2670,+100,11,6,1/157.1,1/242.7,1/445.0
2023-11-30,アイムジャグラーEX-TP,572,2534,-700,7,6,1/194.9,1/362.0,1/422.3
2023-11-30,アイムジャグラーEX-TP,621,2265,-600,7,5,1/188.8,1/323.6,1/453.0
2023-11-30,アイムジャグラーEX-TP,622,4004,-800,12,12,1/166.8,1/333.7,1/333.7
2023-11-30,アイムジャグラーEX-TP,623,5745,+700,24,14,1/151.2,1/239.4,1/410.4
2023-11-30,アイムジャグラーEX-TP,624,3241,+100,14,6,1/162.1,1/231.5,1/540.2
2023-11-30,アイムジャグラーEX-TP,625,2984,-900,8,7,1/198.9,1/373.0,1/426.3
2023-11-30,アイムジャグラーEX-TP,626,3105,-200,11,8,1/163.4,1/282.3,1/388.1
2023-11-30,アイムジャグラーEX-TP,627,5825,+1100,25,18,1/135.5,1/233.0,1/323.6
2023-11-30,アイムジャグラーEX-TP,628,5219,-100,18,16,1/153.5,1/289.9,1/326.2
2023-11-30,アイムジャグラーEX-TP,629,6093,+1100,24,22,1/132.5,1/253.9,1/277.0
2023-11-30,アイムジャグラーEX-TP,630,8053,+3000,35,36,1/113.4,1/230.1,1/223.7
2023-11-30,アイムジャグラーEX-TP,631,5273,+200,18,18,1/146.5,1/292.9,1/292.9
2023-11-30,アイムジャグラーEX-TP,632,8698,+2500,36,36,1/120.8,1/241.6,1/241.6
2023-11-30,アイムジャグラーEX-TP,633,5733,+3000,27,30,1/100.6,1/212.3,1/191.1
2023-11-30,アイムジャグラーEX-TP,634,6490,+1000,24,28,1/124.8,1/270.4,1/231.8
2023-11-30,アイムジャグラーEX-TP,635,4855,+1700,24,19,1/112.9,1/202.3,1/255.5
2023-11-30,アイムジャグラーEX-TP,636,4531,+200,15,15,1/151.0,1/302.1,1/302.1
2023-11-30,アイムジャグラーEX-TP,637,6375,-600,20,25,1/141.7,1/318.8,1/255.0
2023-11-30,アイムジャグラーEX-TP,638,3958,+100,14,14,1/141.4,1/282.7,1/282.7
2023-11-30,アイムジャグラーEX-TP,639,6297,+2800,28,33,1/103.2,1/224.9,1/190.8
2023-11-30,アイムジャグラーEX-TP,640,6727,-1200,19,22,1/164.1,1/354.1,1/305.8
2023-11-30,アイムジャグラーEX-TP,641,6047,+1000,24,23,1/128.7,1/252.0,1/262.9
2023-11-30,マイジャグラーV,490,7195,+400,27,24,1/141.1,1/266.5,1/299.8
2023-11-30,マイジャグラーV,491,3935,-900,12,10,1/178.9,1/327.9,1/393.5
2023-11-30,マイジャグラーV,492,2895,+300,11,9,1/144.8,1/263.2,1/321.7
2023-11-30,マイジャグラーV,493,6424,+900,26,21,1/136.7,1/247.1,1/305.9
2023-11-30,マイジャグラーV,494,5320,+500,21,15,1/147.8,1/253.3,1/354.7
2023-11-30,マイジャグラーV,495,8331,+1600,34,31,1/128.2,1/245.0,1/268.7
2023-11-30,マイジャグラーV,496,4185,-700,14,10,1/174.4,1/298.9,1/418.5
2023-11-30,マイジャグラーV,497,4831,-400,17,13,1/161.0,1/284.2,1/371.6
2023-11-30,マイジャグラーV,498,2273,-700,7,5,1/189.4,1/324.7,1/454.6
2023-11-30,マイジャグラーV,499,6531,+1400,25,28,1/123.2,1/261.2,1/233.2
2023-11-30,マイジャグラーV,500,5189,-1900,13,17,1/173.0,1/399.2,1/305.2
2023-11-30,マイジャグラーV,541,5735,-900,19,13,1/179.2,1/301.8,1/441.2
2023-11-30,マイジャグラーV,542,3959,-500,10,14,1/165.0,1/395.9,1/282.8
2023-11-30,マイジャグラーV,543,6818,+500,27,17,1/155.0,1/252.5,1/401.1
2023-11-30,マイジャグラーV,544,7289,+1200,30,24,1/135.0,1/243.0,1/303.7
2023-11-30,マイジャグラーV,545,1436,+1100,9,3,1/119.7,1/159.6,1/478.7
2023-11-30,マイジャグラーV,546,7857,+2100,36,26,1/126.7,1/218.2,1/302.2
2023-11-30,マイジャグラーV,547,8120,+2100,37,23,1/135.3,1/219.5,1/353.0
2023-11-30,マイジャグラーV,548,2680,-1100,5,5,1/268.0,1/536.0,1/536.0
2023-11-30,マイジャグラーV,549,1879,+200,8,5,1/144.5,1/234.9,1/375.8
2023-11-30,マイジャグラーV,550,8357,+3300,39,34,1/114.5,1/214.3,1/245.8
2023-11-30,マイジャグラーV,551,5406,+100,21,11,1/168.9,1/257.4,1/491.5
2023-11-30,スマスロ北斗の拳,332,2179,-1700,12,3,1/145.3,1/181.6,1/726.3
2023-11-30,スマスロ北斗の拳,333,2887,-1600,19,5,1/120.3,1/151.9,1/577.4
2023-11-30,スマスロ北斗の拳,334,1095,+1100,20,4,1/45.6,1/54.8,1/273.8
2023-11-30,スマスロ北斗の拳,335,1601,-1400,6,3,1/177.9,1/266.8,1/533.7
2023-11-30,スマスロ北斗の拳,336,5240,+3200,81,17,1/53.5,1/64.7,1/308.2
2023-11-30,スマスロ北斗の拳,337,1418,+5200,57,4,1/23.2,1/24.9,1/354.5
2023-11-30,スマスロ北斗の拳,338,1148,+1200,20,7,1/42.5,1/57.4,1/164.0
2023-11-30,スマスロ北斗の拳,339,1297,-800,7,1,1/162.1,1/185.3,1/1297.0
2023-11-30,スマスロ北斗の拳,340,5858,+200,67,16,1/70.6,1/87.4,1/366.1
2023-11-30,スマスロ北斗の拳,381,1166,-1000,4,2,1/194.3,1/291.5,1/583.0
2023-11-30,スマスロ北斗の拳,382,4705,-2400,32,14,1/102.3,1/147.0,1/336.1
2023-11-30,スマスロ北斗の拳,383,2680,-500,22,8,1/89.3,1/121.8,1/335.0
2023-11-30,スマスロ北斗の拳,384,1052,+400,15,4,1/55.4,1/70.1,1/263.0
2023-11-30,スマスロ北斗の拳,385,5336,+1200,65,21,1/62.0,1/82.1,1/254.1
2023-11-30,スマスロ北斗の拳,386,1151,-300,10,2,1/95.9,1/115.1,1/575.5
2023-11-30,スマスロ北斗の拳,387,1558,-1200,7,3,1/155.8,1/222.6,1/519.3
2023-11-30,スマスロ北斗の拳,388,4360,-3700,17,6,1/189.6,1/256.5,1/726.7
2023-11-30,スマスロ北斗の拳,389,431,+1000,12,2,1/30.8,1/35.9,1/215.5
2023-11-30,ファンキージャグラー2,481,2158,+600,10,7,1/126.9,1/215.8,1/308.3
2023-11-30,ファンキージャグラー2,482,5437,+800,22,19,1/132.6,1/247.1,1/286.2
2023-11-30,ファンキージャグラー2,483,1056,-200,3,2,1/211.2,1/352.0,1/528.0
2023-11-30,ファンキージャグラー2,484,6676,-900,20,24,1/151.7,1/333.8,1/278.2
2023-11-30,ファンキージャグラー2,485,1892,-600,5,4,1/210.2,1/378.4,1/473.0
2023-11-30,ファンキージャグラー2,486,2494,-500,7,7,1/178.1,1/356.3,1/356.3
2023-11-30,ファンキージャグラー2,487,1752,-500,4,6,1/175.2,1/438.0,1/292.0
2023-11-30,ファンキージャグラー2,488,6540,+100,25,21,1/142.2,1/261.6,1/311.4
2023-11-30,ファンキージャグラー2,489,2051,-100,8,5,1/157.8,1/256.4,1/410.2
2023-11-30,ファンキージャグラー2,552,1826,-100,7,5,1/152.2,1/260.9,1/365.2
2023-11-30,ファンキージャグラー2,553,1408,+100,6,4,1/140.8,1/234.7,1/352.0
2023-11-30,ファンキージャグラー2,554,2726,+100,11,6,1/160.4,1/247.8,1/454.3
2023-11-30,ファンキージャグラー2,555,3435,-200,12,9,1/163.6,1/286.2,1/381.7
2023-11-30,ファンキージャグラー2,556,4831,+900,21,12,1/146.4,1/230.0,1/402.6
2023-11-30,ファンキージャグラー2,557,1491,+500,9,2,1/135.5,1/165.7,1/745.5
2023-11-30,ファンキージャグラー2,558,705,-300,0,5,1/141.0,1/0.0,1/141.0
2023-11-30,ファンキージャグラー2,559,5538,+100,20,21,1/135.1,1/276.9,1/263.7
2023-11-30,ファンキージャグラー2,560,5500,+2300,31,12,1/127.9,1/177.4,1/458.3
2023-11-30,革命機ヴァルヴレイヴ,501,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-30,革命機ヴァルヴレイヴ,502,548,-200,3,0,1/182.7,1/182.7,1/0.0
2023-11-30,革命機ヴァルヴレイヴ,503,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-30,革命機ヴァルヴレイヴ,504,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-30,革命機ヴァルヴレイヴ,505,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-30,革命機ヴァルヴレイヴ,506,4094,-2900,15,5,1/204.7,1/272.9,1/818.8
2023-11-30,革命機ヴァルヴレイヴ,507,0,0,0,0,1/0.0,1/0.0,1/0.0
