日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-03-04,アイムジャグラーEX,118,1888,-161,5,6,1/171.6,1/377.6,1/314.7
2023-03-04,アイムジャグラーEX,120,5852,+1090,24,18,1/139.3,1/243.8,1/325.1
2023-03-04,アイムジャグラーEX,121,430,-264,0,2,1/215.0,1/0.0,1/215.0
2023-03-04,アイムジャグラーEX,122,2906,+1054,14,9,1/126.3,1/207.6,1/322.9
2023-03-04,アイムジャグラーEX,123,3332,-816,7,11,1/185.1,1/476.0,1/302.9
2023-03-04,アイムジャグラーEX,125,3651,+308,14,10,1/152.1,1/260.8,1/365.1
2023-03-04,アイムジャグラーEX,平均,3010,+202,11,9,1/150.5,1/282.2,1/322.5
2023-03-04,ディスクアップ2,60,1470,+91,6,1,1/210.0,1/245.0,1/1470.0
2023-03-04,ディスクアップ2,61,777,-248,2,2,1/194.2,1/388.5,1/388.5
2023-03-04,ディスクアップ2,62,337,-490,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ディスクアップ2,平均,861,-216,3,1,1/234.9,1/323.0,1/861.3
2023-03-04,ハッピージャグラーVIII,130,4304,+127,15,11,1/165.5,1/286.9,1/391.3
2023-03-04,ハッピージャグラーVIII,131,422,-502,0,1,1/422.0,1/0.0,1/422.0
2023-03-04,ハッピージャグラーVIII,132,1218,-613,3,1,1/304.5,1/406.0,1/1218.0
2023-03-04,ハッピージャグラーVIII,平均,1981,-329,6,4,1/191.7,1/330.2,1/457.2
2023-03-04,マイジャグラーV,126,4012,+581,17,11,1/143.3,1/236.0,1/364.7
2023-03-04,マイジャグラーV,127,1336,-298,4,2,1/222.7,1/334.0,1/668.0
2023-03-04,マイジャグラーV,128,3989,-37,11,18,1/137.6,1/362.6,1/221.6
2023-03-04,マイジャグラーV,平均,3112,+82,11,10,1/148.2,1/291.8,1/301.2
2023-03-04,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ひぐらしのなく頃に祭2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,チバリヨ‐25,66,345,-539,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,チバリヨ‐25,67,820,-1039,0,1,1/820.0,1/0.0,1/820.0
2023-03-04,チバリヨ‐25,平均,582,-789,0,0,1/1165.0,1/0.0,1/1165.0
2023-03-04,ニューパルサーDX3,113,1545,-230,5,2,1/220.7,1/309.0,1/772.5
2023-03-04,ニューパルサーDX3,115,347,-373,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ニューパルサーDX3,平均,946,-302,2,1,1/270.3,1/378.4,1/946.0
2023-03-04,ニューパルサーSPⅢ,133,60,-63,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ニューパルサーSPⅢ,135,55,-101,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ニューパルサーSPⅢ,平均,58,-82,0,0,1/0.0,1/0.0,1/0.0
2023-03-04,ハードボイルド,18,2000,+684,7,3,1/200.0,1/285.7,1/666.7
2023-03-04,ハードボイルド,20,1361,-981,1,2,1/453.7,1/1361.0,1/680.5
2023-03-04,ハードボイルド,平均,1680,-148,4,2,1/258.5,1/420.1,1/672.2
2023-03-04,リノヘブン,701,31,-44,0,0,1/0.0,1/0.0,1/0.0
