日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-01-11,アイムジャグラーEX,118,2001,-515,5,6,1/181.9,1/400.2,1/333.5
2023-01-11,アイムジャグラーEX,120,714,-651,0,2,1/357.0,1/0.0,1/357.0
2023-01-11,アイムジャグラーEX,121,2471,+276,11,4,1/164.7,1/224.6,1/617.8
2023-01-11,アイムジャグラーEX,122,1428,+83,6,2,1/178.5,1/238.0,1/714.0
2023-01-11,アイムジャグラーEX,123,2341,-109,9,4,1/180.1,1/260.1,1/585.2
2023-01-11,アイムジャグラーEX,125,5589,+695,22,15,1/151.1,1/254.0,1/372.6
2023-01-11,アイムジャグラーEX,平均,2424,-37,9,6,1/169.1,1/274.4,1/440.7
2023-01-11,ディスクアップ2,60,409,-478,0,0,1/0.0,1/0.0,1/0.0
2023-01-11,ディスクアップ2,61,2020,+1840,10,7,1/118.8,1/202.0,1/288.6
2023-01-11,ディスクアップ2,62,1458,+208,7,1,1/182.2,1/208.3,1/1458.0
2023-01-11,ディスクアップ2,平均,1296,+523,6,3,1/155.5,1/228.6,1/485.9
2023-01-11,ハッピージャグラーVIII,130,374,-275,0,1,1/374.0,1/0.0,1/374.0
2023-01-11,ハッピージャグラーVIII,131,4927,+1018,23,9,1/154.0,1/214.2,1/547.4
2023-01-11,ハッピージャグラーVIII,132,1496,+371,6,6,1/124.7,1/249.3,1/249.3
2023-01-11,ハッピージャグラーVIII,平均,2266,+371,10,5,1/151.0,1/234.4,1/424.8
2023-01-11,マイジャグラーV,126,1044,-808,2,1,1/348.0,1/522.0,1/1044.0
2023-01-11,マイジャグラーV,127,1645,-591,5,2,1/235.0,1/329.0,1/822.5
2023-01-11,マイジャグラーV,128,1247,-919,2,1,1/415.7,1/623.5,1/1247.0
2023-01-11,マイジャグラーV,平均,1312,-773,3,1,1/302.8,1/437.3,1/984.0
2023-01-11,ひぐらしのなく頃に祭2,21,1973,+540,5,7,1/164.4,1/394.6,1/281.9
2023-01-11,ひぐらしのなく頃に祭2,22,1646,-746,3,4,1/235.1,1/548.7,1/411.5
2023-01-11,ひぐらしのなく頃に祭2,平均,1810,-103,4,6,1/190.5,1/452.4,1/329.0
2023-01-11,アラジンAクラシック,63,206,-220,1,0,1/206.0,1/206.0,1/0.0
2023-01-11,アラジンAクラシック,65,23,-46,0,0,1/0.0,1/0.0,1/0.0
2023-01-11,アラジンAクラシック,平均,114,-133,0,0,1/229.0,1/229.0,1/0.0
2023-01-11,チバリヨ‐25,66,2448,+1642,15,5,1/122.4,1/163.2,1/489.6
2023-01-11,チバリヨ‐25,67,7724,+1469,33,21,1/143.0,1/234.1,1/367.8
2023-01-11,チバリヨ‐25,平均,5086,+1556,24,13,1/137.5,1/211.9,1/391.2
2023-01-11,ニューパルサーDX3,113,773,+159,3,3,1/128.8,1/257.7,1/257.7
2023-01-11,ニューパルサーDX3,115,352,-370,0,0,1/0.0,1/0.0,1/0.0
2023-01-11,ニューパルサーDX3,平均,562,-106,2,2,1/187.5,1/375.0,1/375.0
2023-01-11,ニューパルサーSPⅢ,133,510,+25,2,1,1/170.0,1/255.0,1/510.0
2023-01-11,ニューパルサーSPⅢ,135,73,-125,0,0,1/0.0,1/0.0,1/0.0
2023-01-11,ニューパルサーSPⅢ,平均,292,-50,1,0,1/194.3,1/291.5,1/583.0
2023-01-11,ハードボイルド,18,505,-507,1,0,1/505.0,1/505.0,1/0.0
2023-01-11,ハードボイルド,20,1763,+964,7,2,1/195.9,1/251.9,1/881.5
2023-01-11,ハードボイルド,平均,1134,+228,4,1,1/226.8,1/283.5,1/1134.0
