日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-14,閉鎖,680,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,682,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,685,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,687,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,705,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,707,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,710,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,712,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,715,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,717,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,閉鎖,720,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,アイムジャグラーEX-TP,121,257,-331,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,アイムジャグラーEX-TP,122,1388,-625,3,4,1/198.3,1/462.7,1/347.0
2023-11-14,アイムジャグラーEX-TP,123,2466,+867,11,7,1/137.0,1/224.2,1/352.3
2023-11-14,アイムジャグラーEX-TP,125,3203,+803,13,10,1/139.3,1/246.4,1/320.3
2023-11-14,スマスロ北斗の拳,688,4429,+1046,46,5,1/86.8,1/96.3,1/885.8
2023-11-14,スマスロ北斗の拳,701,1136,-455,6,3,1/126.2,1/189.3,1/378.7
2023-11-14,スマスロ北斗の拳,703,5737,-1347,37,13,1/114.7,1/155.1,1/441.3
2023-11-14,ディスクアップ2,60,382,-366,0,1,1/382.0,1/0.0,1/382.0
2023-11-14,ディスクアップ2,61,722,-130,2,1,1/240.7,1/361.0,1/722.0
2023-11-14,ディスクアップ2,62,3655,+1600,15,9,1/152.3,1/243.7,1/406.1
2023-11-14,ハッピージャグラーVIII,130,3372,-548,8,12,1/168.6,1/421.5,1/281.0
2023-11-14,ハッピージャグラーVIII,131,53,-50,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ハッピージャグラーVIII,132,901,+85,4,1,1/180.2,1/225.2,1/901.0
2023-11-14,バイオハザード:ヴェンデッタ,713,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,バイオハザード:ヴェンデッタ,716,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,バイオハザード:ヴェンデッタ,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,マイジャグラーV,126,2019,-77,6,6,1/168.2,1/336.5,1/336.5
2023-11-14,マイジャグラーV,127,1870,-502,5,5,1/187.0,1/374.0,1/374.0
2023-11-14,マイジャグラーV,128,908,-329,3,1,1/227.0,1/302.7,1/908.0
2023-11-14,甲鉄城のカバネリ,15,2556,+81,19,8,1/94.7,1/134.5,1/319.5
2023-11-14,甲鉄城のカバネリ,16,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,甲鉄城のカバネリ,17,2016,-1098,8,4,1/168.0,1/252.0,1/504.0
2023-11-14,HEY！エリートサラリーマン鏡,677,304,-6,2,0,1/152.0,1/152.0,1/0.0
2023-11-14,HEY！エリートサラリーマン鏡,678,405,-308,1,0,1/405.0,1/405.0,1/0.0
2023-11-14,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ゴーゴージャグラー3,118,1696,-963,3,4,1/242.3,1/565.3,1/424.0
2023-11-14,ゴーゴージャグラー3,120,707,-161,2,1,1/235.7,1/353.5,1/707.0
2023-11-14,ニューゲッターマウス,108,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ニューゲッターマウス,110,28,-46,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ニューパルサーDX3,113,284,-322,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ニューパルサーDX3,115,172,-219,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ニューパルサーSPⅢ,133,844,-89,2,3,1/168.8,1/422.0,1/281.3
2023-11-14,ニューパルサーSPⅢ,135,281,-228,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ハードボイルド,18,56,-92,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ハードボイルド,20,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,バーサスリヴァイズ,151,99,-94,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,バーサスリヴァイズ,152,84,-92,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,押忍!番長ZERO,66,525,-180,3,1,1/131.2,1/175.0,1/525.0
2023-11-14,押忍!番長ZERO,67,478,-206,3,1,1/119.5,1/159.3,1/478.0
2023-11-14,新ハナビ,136,645,+38,3,1,1/161.2,1/215.0,1/645.0
2023-11-14,新ハナビ,137,523,-8,2,1,1/174.3,1/261.5,1/523.0
2023-11-14,沖ドキ!DUO,63,1418,-699,5,1,1/236.3,1/283.6,1/1418.0
2023-11-14,沖ドキ!DUO,65,1102,+199,6,2,1/137.8,1/183.7,1/551.0
2023-11-14,闘魂継承 アントニオ猪木という名のパチスロ機,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,モンスターハンター:ワールドTM 黄金狩猟,2,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,主役は銭形3,5,192,-275,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,鉄拳4アルティメットデビルVer.,6,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,リングにかけろ ワールドチャンピオンカーニバル編,7,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,花の慶次～武威～,8,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,ラブ嬢2,10,592,-151,3,2,1/118.4,1/197.3,1/296.0
2023-11-14,キャッツアイ,11,293,-236,1,1,1/146.5,1/293.0,1/293.0
2023-11-14,バジリスク絆2,12,716,-412,3,1,1/179.0,1/238.7,1/716.0
2023-11-14,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,13,564,-165,5,5,1/56.4,1/112.8,1/112.8
2023-11-14,HEY!鏡,23,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,アナザーゴッドハーデス‐解き放たれし槍撃ver.‐,25,788,+1574,5,0,1/157.6,1/157.6,1/0.0
2023-11-14,犬夜叉,26,108,-147,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,マジカルハロウィン7,27,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,押忍!サラリーマン番長2,28,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-14,グランベルム,30,2420,-1114,24,20,1/55.0,1/100.8,1/121.0
