日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-20,アイムジャグラーEX-TP,561,5146,+1000,22,20,1/122.5,1/233.9,1/257.3
2023-11-20,アイムジャグラーEX-TP,562,6927,+100,23,27,1/138.5,1/301.2,1/256.6
2023-11-20,アイムジャグラーEX-TP,563,1169,-800,1,3,1/292.2,1/1169.0,1/389.7
2023-11-20,アイムジャグラーEX-TP,564,3355,+900,15,11,1/129.0,1/223.7,1/305.0
2023-11-20,アイムジャグラーEX-TP,565,4688,+400,19,13,1/146.5,1/246.7,1/360.6
2023-11-20,アイムジャグラーEX-TP,566,657,-200,2,1,1/219.0,1/328.5,1/657.0
2023-11-20,アイムジャグラーEX-TP,567,2316,+800,12,4,1/144.8,1/193.0,1/579.0
2023-11-20,アイムジャグラーEX-TP,568,2305,+400,8,11,1/121.3,1/288.1,1/209.5
2023-11-20,アイムジャグラーEX-TP,569,2517,-700,8,5,1/193.6,1/314.6,1/503.4
2023-11-20,アイムジャグラーEX-TP,570,5871,+600,24,19,1/136.5,1/244.6,1/309.0
2023-11-20,アイムジャグラーEX-TP,571,5104,-100,17,19,1/141.8,1/300.2,1/268.6
2023-11-20,アイムジャグラーEX-TP,572,4208,-1200,10,14,1/175.3,1/420.8,1/300.6
2023-11-20,アイムジャグラーEX-TP,621,2501,-900,6,6,1/208.4,1/416.8,1/416.8
2023-11-20,アイムジャグラーEX-TP,622,1730,0,8,0,1/216.2,1/216.2,1/0.0
2023-11-20,アイムジャグラーEX-TP,623,3066,-800,8,8,1/191.6,1/383.2,1/383.2
2023-11-20,アイムジャグラーEX-TP,624,2928,+100,12,7,1/154.1,1/244.0,1/418.3
2023-11-20,アイムジャグラーEX-TP,625,2719,0,12,5,1/159.9,1/226.6,1/543.8
2023-11-20,アイムジャグラーEX-TP,626,2146,-400,7,7,1/153.3,1/306.6,1/306.6
2023-11-20,アイムジャグラーEX-TP,627,2772,+500,15,5,1/138.6,1/184.8,1/554.4
2023-11-20,アイムジャグラーEX-TP,628,4323,+2000,23,13,1/120.1,1/188.0,1/332.5
2023-11-20,アイムジャグラーEX-TP,629,3815,-400,13,13,1/146.7,1/293.5,1/293.5
2023-11-20,アイムジャグラーEX-TP,630,7208,+1200,32,21,1/136.0,1/225.2,1/343.2
2023-11-20,アイムジャグラーEX-TP,631,2817,+1000,16,6,1/128.0,1/176.1,1/469.5
2023-11-20,アイムジャグラーEX-TP,632,3400,-1000,8,10,1/188.9,1/425.0,1/340.0
2023-11-20,アイムジャグラーEX-TP,633,1565,-700,4,3,1/223.6,1/391.2,1/521.7
2023-11-20,アイムジャグラーEX-TP,634,1558,-800,3,3,1/259.7,1/519.3,1/519.3
2023-11-20,アイムジャグラーEX-TP,635,5304,+1800,25,17,1/126.3,1/212.2,1/312.0
2023-11-20,アイムジャグラーEX-TP,636,918,-800,1,1,1/459.0,1/918.0,1/918.0
2023-11-20,アイムジャグラーEX-TP,637,2465,-400,7,7,1/176.1,1/352.1,1/352.1
2023-11-20,アイムジャグラーEX-TP,638,1362,-400,3,4,1/194.6,1/454.0,1/340.5
