日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-03-09,アイムジャグラーEX,118,1150,-878,1,2,1/383.3,1/1150.0,1/575.0
2023-03-09,アイムジャグラーEX,120,2473,+365,10,6,1/154.6,1/247.3,1/412.2
2023-03-09,アイムジャグラーEX,121,511,-295,1,0,1/511.0,1/511.0,1/0.0
2023-03-09,アイムジャグラーEX,122,794,-15,3,1,1/198.5,1/264.7,1/794.0
2023-03-09,アイムジャグラーEX,123,181,-289,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,アイムジャグラーEX,125,4483,+866,18,17,1/128.1,1/249.1,1/263.7
2023-03-09,アイムジャグラーEX,平均,1599,-41,6,4,1/162.6,1/290.7,1/368.9
2023-03-09,ディスクアップ2,60,7644,+2516,30,14,1/173.7,1/254.8,1/546.0
2023-03-09,ディスクアップ2,61,775,-308,2,2,1/193.8,1/387.5,1/387.5
2023-03-09,ディスクアップ2,62,1240,-430,3,1,1/310.0,1/413.3,1/1240.0
2023-03-09,ディスクアップ2,平均,3220,+593,12,6,1/185.8,1/276.0,1/568.2
2023-03-09,ハッピージャグラーVIII,130,1133,-609,3,1,1/283.2,1/377.7,1/1133.0
2023-03-09,ハッピージャグラーVIII,131,2664,-560,8,5,1/204.9,1/333.0,1/532.8
2023-03-09,ハッピージャグラーVIII,132,2109,-151,8,4,1/175.8,1/263.6,1/527.2
2023-03-09,ハッピージャグラーVIII,平均,1969,-440,6,3,1/203.7,1/310.8,1/590.6
2023-03-09,マイジャグラーV,126,4362,+943,20,9,1/150.4,1/218.1,1/484.7
2023-03-09,マイジャグラーV,127,3678,-193,12,10,1/167.2,1/306.5,1/367.8
2023-03-09,マイジャグラーV,128,1903,-182,7,6,1/146.4,1/271.9,1/317.2
2023-03-09,マイジャグラーV,平均,3314,+189,13,8,1/155.4,1/254.9,1/397.7
2023-03-09,GI優駿倶楽部3,68,802,-216,1,2,1/267.3,1/802.0,1/401.0
2023-03-09,GI優駿倶楽部3,70,2273,-1099,1,8,1/252.6,1/2273.0,1/284.1
2023-03-09,GI優駿倶楽部3,平均,1538,-658,1,5,1/256.2,1/1537.5,1/307.5
2023-03-09,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,ひぐらしのなく頃に祭2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,チバリヨ‐25,66,138,-218,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,チバリヨ‐25,67,633,-109,2,2,1/158.2,1/316.5,1/316.5
2023-03-09,チバリヨ‐25,平均,386,-164,1,1,1/192.8,1/385.5,1/385.5
2023-03-09,ニューパルサーDX3,113,2160,-265,6,7,1/166.2,1/360.0,1/308.6
2023-03-09,ニューパルサーDX3,115,923,-129,3,1,1/230.8,1/307.7,1/923.0
2023-03-09,ニューパルサーDX3,平均,1542,-197,4,4,1/181.4,1/342.6,1/385.4
2023-03-09,ニューパルサーSPⅢ,133,747,-223,1,4,1/149.4,1/747.0,1/186.8
2023-03-09,ニューパルサーSPⅢ,135,1261,-574,3,1,1/315.2,1/420.3,1/1261.0
2023-03-09,ニューパルサーSPⅢ,平均,1004,-398,2,2,1/223.1,1/502.0,1/401.6
2023-03-09,ハードボイルド,18,1797,+901,5,4,1/199.7,1/359.4,1/449.2
2023-03-09,ハードボイルド,20,2348,+369,6,4,1/234.8,1/391.3,1/587.0
2023-03-09,ハードボイルド,平均,2072,+635,6,4,1/218.2,1/376.8,1/518.1
2023-03-09,リノヘブン,701,154,+82,1,0,1/154.0,1/154.0,1/0.0
2023-03-09,リノヘブン,703,300,-137,1,0,1/300.0,1/300.0,1/0.0
2023-03-09,リノヘブン,平均,227,-28,1,0,1/227.0,1/227.0,1/0.0
2023-03-09,主役は銭形3,13,219,-221,0,1,1/219.0,1/0.0,1/219.0
2023-03-09,主役は銭形3,15,433,-400,1,1,1/216.5,1/433.0,1/433.0
2023-03-09,主役は銭形3,平均,326,-310,0,1,1/217.3,1/652.0,1/326.0
2023-03-09,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,36,-45,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,平均,18,-22,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,新ハナビ,136,1020,+441,4,5,1/113.3,1/255.0,1/204.0
2023-03-09,新ハナビ,137,1344,-1195,1,2,1/448.0,1/1344.0,1/672.0
2023-03-09,新ハナビ,平均,1182,-377,2,4,1/197.0,1/472.8,1/337.7
2023-03-09,甲鉄城のカバネリ,16,2600,-821,14,5,1/136.8,1/185.7,1/520.0
2023-03-09,甲鉄城のカバネリ,17,2737,-304,17,6,1/119.0,1/161.0,1/456.2
2023-03-09,甲鉄城のカバネリ,平均,2668,-562,16,6,1/127.1,1/172.2,1/485.2
2023-03-09,盾の勇者の成り上がり,63,4478,+687,96,15,1/40.3,1/46.6,1/298.5
2023-03-09,盾の勇者の成り上がり,65,4564,+347,85,11,1/47.5,1/53.7,1/414.9
2023-03-09,盾の勇者の成り上がり,平均,4521,+517,90,13,1/43.7,1/50.0,1/347.8
2023-03-09,花火絶景,108,794,+508,2,3,1/158.8,1/397.0,1/264.7
2023-03-09,花火絶景,110,6,-12,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,花火絶景,平均,400,+248,1,2,1/160.0,1/400.0,1/266.7
2023-03-09,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,閉鎖,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,闘魂継承 アントニオ猪木という名のパチスロ機,1,4,-11,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,モンスターハンター:ワールドTM 黄金狩猟,2,442,-265,3,0,1/147.3,1/147.3,1/0.0
2023-03-09,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,アラジンAクラシック,5,24,-58,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,鉄拳4アルティメットデビルVer.,6,13,-20,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,GANTZ極 THE SURVIVAL GAME,7,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,花の慶次～武威～,8,924,+441,10,1,1/84.0,1/92.4,1/924.0
2023-03-09,ラブ嬢2,10,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,キャッツアイ,11,520,-295,2,2,1/130.0,1/260.0,1/260.0
2023-03-09,バジリスク絆2,12,2553,+507,16,16,1/79.8,1/159.6,1/159.6
2023-03-09,HEY!鏡,23,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,政宗 戦極,25,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,黄門ちゃまV女神盛‐MEGAMORI‐,26,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,とある科学の超電磁砲,27,2573,-206,43,3,1/55.9,1/59.8,1/857.7
2023-03-09,サラリーマン金太郎～MAX～,28,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,機動戦士ガンダムユニコーン,30,5078,-1066,68,10,1/65.1,1/74.7,1/507.8
2023-03-09,ノーゲーム・ノーライフ,31,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,新鬼武者2,32,1233,+315,14,7,1/58.7,1/88.1,1/176.1
2023-03-09,交響詩篇エウレカセブン3 HI-EVOLUTION ZERO,33,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,犬夜叉,35,197,-274,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,コードギアス反逆のルルーシュ3,36,14,-23,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,押忍!番長ZERO,37,5916,+3350,67,11,1/75.8,1/88.3,1/537.8
2023-03-09,押忍!サラリーマン番長2,38,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,スーパーリオエース,50,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,ブラックラグーン4,51,7,-17,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,バイオハザード RE:2,52,2747,-783,13,13,1/105.7,1/211.3,1/211.3
2023-03-09,ガンダム クロスオーバー,53,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,幼女戦記,55,135,-144,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,笑ゥせぇるすまん絶笑,56,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,BOOWY,57,38,-90,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,実況BINGO倶楽部,58,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,ゴッドイーター ジ・アニメーション,71,720,+2146,12,1,1/55.4,1/60.0,1/720.0
2023-03-09,鉄拳5,72,98,-133,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,バイオハザード7 レジデント イービル,73,927,+884,19,2,1/44.1,1/48.8,1/463.5
2023-03-09,モンキーターンⅣ,75,1697,+1269,8,3,1/154.3,1/212.1,1/565.7
2023-03-09,政宗3,76,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,うしおととら 雷槍一閃,77,1788,+1786,24,1,1/71.5,1/74.5,1/1788.0
2023-03-09,スーパービンゴギャラクシー,78,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,モンスターハンター:ワールド,80,436,-121,3,0,1/145.3,1/145.3,1/0.0
2023-03-09,ガメラ,111,845,+374,2,0,1/422.5,1/422.5,1/0.0
2023-03-09,ピンクパンサーSP,112,695,-452,1,1,1/347.5,1/695.0,1/695.0
2023-03-09,Re:ゼロから始める異世界生活Apex Vacation,116,929,-413,1,3,1/232.2,1/929.0,1/309.7
2023-03-09,ケロット4,117,189,+33,1,0,1/189.0,1/189.0,1/0.0
2023-03-09,マッピー,138,1174,+717,6,2,1/146.8,1/195.7,1/587.0
2023-03-09,サンダーVライトニング,150,917,-447,1,3,1/229.2,1/917.0,1/305.7
2023-03-09,CCエンジェル,151,439,-646,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,バーサスリヴァイズ,152,2262,+62,8,3,1/205.6,1/282.8,1/754.0
2023-03-09,革命機ヴァルヴレイヴ,688,2826,-2020,10,1,1/256.9,1/282.6,1/2826.0
2023-03-09,喰霊‐零‐ 運命乱～うんめいのみだれ～,705,1,-3,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,トータル・イクリプス2,706,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,ガールズ＆パンツァーG～これが私の戦車道です！～,707,35,-36,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,戦国乙女3～天剣を継ぐもの～,708,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,みうのおしゃべりパチスロ,710,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,スカイガールズ~ゼロのツバサ~,711,658,-569,1,0,1/658.0,1/658.0,1/0.0
2023-03-09,～ガールズケイリン～GIフェアリーグランプリ,712,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,Re:ゼロから始める異世界生活,713,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,マジカルハロウィン7,715,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-09,マジカルハロウィン～Trick or Treat!～,716,247,+109,1,4,1/49.4,1/247.0,1/61.8
2023-03-09,エヴァンゲリオン フェスティバル,717,1327,-142,6,3,1/147.4,1/221.2,1/442.3
