日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-02-01,アイムジャグラーEX,118,360,-405,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,アイムジャグラーEX,120,339,-467,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,アイムジャグラーEX,121,1438,-736,3,2,1/287.6,1/479.3,1/719.0
2023-02-01,アイムジャグラーEX,122,905,-165,3,1,1/226.2,1/301.7,1/905.0
2023-02-01,アイムジャグラーEX,123,3620,-212,12,8,1/181.0,1/301.7,1/452.5
2023-02-01,アイムジャグラーEX,125,846,-331,2,1,1/282.0,1/423.0,1/846.0
2023-02-01,アイムジャグラーEX,平均,1251,-386,3,2,1/234.6,1/375.4,1/625.7
2023-02-01,ディスクアップ2,60,3273,-12,10,6,1/204.6,1/327.3,1/545.5
2023-02-01,ディスクアップ2,61,749,-355,2,1,1/249.7,1/374.5,1/749.0
2023-02-01,ディスクアップ2,62,304,-332,0,1,1/304.0,1/0.0,1/304.0
2023-02-01,ディスクアップ2,平均,1442,-233,4,3,1/216.3,1/360.5,1/540.8
2023-02-01,ハッピージャグラーVIII,130,570,-315,1,1,1/285.0,1/570.0,1/570.0
2023-02-01,ハッピージャグラーVIII,131,1198,+273,5,4,1/133.1,1/239.6,1/299.5
2023-02-01,ハッピージャグラーVIII,132,3514,+824,15,11,1/135.2,1/234.3,1/319.5
2023-02-01,ハッピージャグラーVIII,平均,1761,+261,7,5,1/142.8,1/251.5,1/330.1
2023-02-01,マイジャグラーV,126,5613,+313,23,13,1/155.9,1/244.0,1/431.8
2023-02-01,マイジャグラーV,127,1977,-430,7,2,1/219.7,1/282.4,1/988.5
2023-02-01,マイジャグラーV,128,2447,+236,11,6,1/143.9,1/222.5,1/407.8
2023-02-01,マイジャグラーV,平均,3346,+40,14,7,1/161.9,1/244.8,1/478.0
2023-02-01,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,ひぐらしのなく頃に祭2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,アラジンAクラシック,63,375,+466,7,1,1/46.9,1/53.6,1/375.0
2023-02-01,アラジンAクラシック,65,10,-18,0,0,1/0.0,1/0.0,1/0.0
2023-02-01,アラジンAクラシック,平均,192,+224,4,0,1/48.1,1/55.0,1/385.0
2023-02-01,チバリヨ‐25,66,368,-394,0,1,1/368.0,1/0.0,1/368.0
2023-02-01,チバリヨ‐25,67,160,-251,0,0,1/0.0,1/0.0,1/0.0
