日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-09-06,アイムジャグラーEX,116,2420,+1080,11,9,1/121.0,1/220.0,1/268.9
2022-09-06,アイムジャグラーEX,117,2280,+1150,12,6,1/126.7,1/190.0,1/380.0
2022-09-06,アイムジャグラーEX,118,1910,+680,9,5,1/136.4,1/212.2,1/382.0
2022-09-06,アイムジャグラーEX,120,6170,+790,25,15,1/154.2,1/246.8,1/411.3
2022-09-06,アイムジャグラーEX,121,1670,+1550,10,9,1/87.9,1/167.0,1/185.6
2022-09-06,アイムジャグラーEX,122,460,+80,2,0,1/230.0,1/230.0,1/0.0
2022-09-06,アイムジャグラーEX,123,5190,+2400,25,18,1/120.7,1/207.6,1/288.3
2022-09-06,アイムジャグラーEX,125,2030,+1550,9,14,1/88.3,1/225.6,1/145.0
2022-09-06,アイムジャグラーEX,平均,2766,+1160,13,10,1/123.6,1/214.9,1/291.2
2022-09-06,甲鉄城のカバネリ,13,3280,+730,24,14,1/86.3,1/136.7,1/234.3
2022-09-06,甲鉄城のカバネリ,15,880,-460,3,2,1/176.0,1/293.3,1/440.0
2022-09-06,甲鉄城のカバネリ,16,920,-880,2,3,1/184.0,1/460.0,1/306.7
2022-09-06,甲鉄城のカバネリ,17,2800,-630,18,9,1/103.7,1/155.6,1/311.1
2022-09-06,甲鉄城のカバネリ,平均,1970,-310,12,7,1/105.1,1/167.7,1/281.4
2022-09-06,ディスクアップ2,60,7000,+320,25,10,1/200.0,1/280.0,1/700.0
2022-09-06,ディスクアップ2,61,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ディスクアップ2,62,3450,-1490,8,3,1/313.6,1/431.2,1/1150.0
2022-09-06,ディスクアップ2,平均,3483,-390,11,4,1/227.2,1/316.7,1/803.8
2022-09-06,マイジャグラーV,126,3070,+270,10,14,1/127.9,1/307.0,1/219.3
2022-09-06,マイジャグラーV,127,7910,+830,30,22,1/152.1,1/263.7,1/359.5
2022-09-06,マイジャグラーV,128,3930,+1950,20,12,1/122.8,1/196.5,1/327.5
2022-09-06,マイジャグラーV,平均,4970,+1017,20,16,1/138.1,1/248.5,1/310.6
2022-09-06,新ハナビ,135,80,-120,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,新ハナビ,136,170,-160,0,1,1/170.0,1/0.0,1/170.0
2022-09-06,新ハナビ,137,1070,-50,3,2,1/214.0,1/356.7,1/535.0
2022-09-06,新ハナビ,平均,440,-110,1,1,1/220.0,1/440.0,1/440.0
2022-09-06,Re:ゼロから始める異世界生活,688,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,Re:ゼロから始める異世界生活,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,Re:ゼロから始める異世界生活,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ひぐらしのなく頃に祭2,18,150,-210,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ひぐらしのなく頃に祭2,20,330,-310,0,1,1/330.0,1/0.0,1/330.0
2022-09-06,ひぐらしのなく頃に祭2,平均,240,-260,0,0,1/480.0,1/0.0,1/480.0
2022-09-06,サラリーマン金太郎～MAX～,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,サラリーマン金太郎～MAX～,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,サラリーマン金太郎～MAX～,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ニューパルサーDX3,112,440,-230,0,3,1/146.7,1/0.0,1/146.7
2022-09-06,ニューパルサーDX3,113,160,-190,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ニューパルサーDX3,平均,300,-210,0,2,1/200.0,1/0.0,1/200.0
2022-09-06,ニューパルサーSPⅢ,130,110,-140,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,ニューパルサーSPⅢ,131,220,-70,1,0,1/220.0,1/220.0,1/0.0
2022-09-06,ニューパルサーSPⅢ,平均,165,-105,0,0,1/330.0,1/330.0,1/0.0
2022-09-06,バジリスク絆2,63,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,バジリスク絆2,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,バジリスク絆2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-06,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,2330,+600,32,32,1/36.4,1/72.8,1/72.8
