日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-11,アイムジャグラーEX-TP,559,6314,+3200,33,23,1/112.8,1/191.3,1/274.5
2023-11-11,アイムジャグラーEX-TP,560,2761,-1000,6,7,1/212.4,1/460.2,1/394.4
2023-11-11,アイムジャグラーEX-TP,561,6656,-1200,19,22,1/162.3,1/350.3,1/302.5
2023-11-11,アイムジャグラーEX-TP,562,4152,-400,13,12,1/166.1,1/319.4,1/346.0
2023-11-11,アイムジャグラーEX-TP,563,4605,-600,17,7,1/191.9,1/270.9,1/657.9
2023-11-11,アイムジャグラーEX-TP,564,7645,+200,26,30,1/136.5,1/294.0,1/254.8
2023-11-11,アイムジャグラーEX-TP,565,6464,-200,23,19,1/153.9,1/281.0,1/340.2
2023-11-11,アイムジャグラーEX-TP,566,8457,+900,32,30,1/136.4,1/264.3,1/281.9
2023-11-11,アイムジャグラーEX-TP,567,3326,-700,10,6,1/207.9,1/332.6,1/554.3
2023-11-11,アイムジャグラーEX-TP,568,5748,+900,25,12,1/155.4,1/229.9,1/479.0
2023-11-11,アイムジャグラーEX-TP,569,8071,+2800,34,46,1/100.9,1/237.4,1/175.5
2023-11-11,アイムジャグラーEX-TP,570,4215,-1200,11,13,1/175.6,1/383.2,1/324.2
2023-11-11,アイムジャグラーEX-TP,571,7439,-300,29,17,1/161.7,1/256.5,1/437.6
2023-11-11,アイムジャグラーEX-TP,572,8426,+2100,35,28,1/133.7,1/240.7,1/300.9
2023-11-11,アイムジャグラーEX-TP,621,5135,-1800,13,12,1/205.4,1/395.0,1/427.9
2023-11-11,アイムジャグラーEX-TP,622,8423,+300,30,30,1/140.4,1/280.8,1/280.8
2023-11-11,アイムジャグラーEX-TP,623,8309,-100,26,34,1/138.5,1/319.6,1/244.4
2023-11-11,アイムジャグラーEX-TP,624,5980,+1300,29,16,1/132.9,1/206.2,1/373.8
2023-11-11,アイムジャグラーEX-TP,625,7222,-1000,22,23,1/160.5,1/328.3,1/314.0
2023-11-11,アイムジャグラーEX-TP,626,5707,-900,17,19,1/158.5,1/335.7,1/300.4
2023-11-11,アイムジャグラーEX-TP,627,4170,-1900,7,16,1/181.3,1/595.7,1/260.6
2023-11-11,アイムジャグラーEX-TP,628,7035,+100,26,20,1/152.9,1/270.6,1/351.8
2023-11-11,アイムジャグラーEX-TP,629,7520,+600,29,25,1/139.3,1/259.3,1/300.8
2023-11-11,アイムジャグラーEX-TP,630,6922,-300,24,18,1/164.8,1/288.4,1/384.6
2023-11-11,アイムジャグラーEX-TP,631,6483,+1300,30,14,1/147.3,1/216.1,1/463.1
2023-11-11,アイムジャグラーEX-TP,632,6766,-1900,16,27,1/157.3,1/422.9,1/250.6
2023-11-11,アイムジャグラーEX-TP,633,8017,+3200,40,32,1/111.3,1/200.4,1/250.5
2023-11-11,アイムジャグラーEX-TP,634,5887,+300,22,20,1/140.2,1/267.6,1/294.4
2023-11-11,アイムジャグラーEX-TP,635,3609,+100,15,8,1/156.9,1/240.6,1/451.1
2023-11-11,アイムジャグラーEX-TP,636,3217,-700,11,8,1/169.3,1/292.5,1/402.1
2023-11-11,アイムジャグラーEX-TP,637,7693,+700,33,19,1/147.9,1/233.1,1/404.9
2023-11-11,アイムジャグラーEX-TP,638,1153,-700,2,1,1/384.3,1/576.5,1/1153.0
2023-11-11,アイムジャグラーEX-TP,639,7406,+2700,35,31,1/112.2,1/211.6,1/238.9
2023-11-11,アイムジャグラーEX-TP,640,2900,-1100,7,4,1/263.6,1/414.3,1/725.0
2023-11-11,アイムジャグラーEX-TP,641,4426,-1300,14,5,1/232.9,1/316.1,1/885.2
2023-11-11,マイジャグラーV,497,7169,-100,21,26,1/152.5,1/341.4,1/275.7
2023-11-11,マイジャグラーV,498,7134,+100,24,28,1/137.2,1/297.2,1/254.8
2023-11-11,マイジャグラーV,499,7009,+1300,27,26,1/132.2,1/259.6,1/269.6
2023-11-11,マイジャグラーV,500,8513,+2000,36,31,1/127.1,1/236.5,1/274.6
2023-11-11,マイジャグラーV,541,7598,+3000,37,24,1/124.6,1/205.4,1/316.6
2023-11-11,マイジャグラーV,542,6697,+1400,28,25,1/126.4,1/239.2,1/267.9
2023-11-11,マイジャグラーV,543,7267,+2600,36,26,1/117.2,1/201.9,1/279.5
2023-11-11,マイジャグラーV,544,9275,+2700,38,43,1/114.5,1/244.1,1/215.7
2023-11-11,マイジャグラーV,545,7672,+800,28,31,1/130.0,1/274.0,1/247.5
2023-11-11,マイジャグラーV,546,6345,+600,26,22,1/132.2,1/244.0,1/288.4
2023-11-11,マイジャグラーV,547,6422,+1600,31,13,1/146.0,1/207.2,1/494.0
2023-11-11,マイジャグラーV,548,8643,-1300,32,17,1/176.4,1/270.1,1/508.4
2023-11-11,マイジャグラーV,549,6831,-1100,19,21,1/170.8,1/359.5,1/325.3
2023-11-11,マイジャグラーV,550,7697,+1500,34,21,1/139.9,1/226.4,1/366.5
2023-11-11,マイジャグラーV,551,5822,-300,21,16,1/157.4,1/277.2,1/363.9
2023-11-11,マイジャグラーV,552,5852,+400,26,11,1/158.2,1/225.1,1/532.0
2023-11-11,マイジャグラーV,553,5577,0,23,12,1/159.3,1/242.5,1/464.8
2023-11-11,マイジャグラーV,554,7365,+1300,33,20,1/139.0,1/223.2,1/368.2
2023-11-11,マイジャグラーV,555,7073,-1500,18,24,1/168.4,1/392.9,1/294.7
2023-11-11,マイジャグラーV,556,5117,-1100,14,12,1/196.8,1/365.5,1/426.4
2023-11-11,マイジャグラーV,557,6562,-1600,21,8,1/226.3,1/312.5,1/820.2
2023-11-11,マイジャグラーV,558,8752,+400,32,24,1/156.3,1/273.5,1/364.7
2023-11-11,ファンキージャグラー2,481,7677,+1200,36,19,1/139.6,1/213.2,1/404.1
2023-11-11,ファンキージャグラー2,482,6242,-100,25,13,1/164.3,1/249.7,1/480.2
2023-11-11,ファンキージャグラー2,483,6924,-700,21,22,1/161.0,1/329.7,1/314.7
2023-11-11,ファンキージャグラー2,484,5976,+800,25,17,1/142.3,1/239.0,1/351.5
2023-11-11,ファンキージャグラー2,485,7935,+2000,35,26,1/130.1,1/226.7,1/305.2
2023-11-11,ファンキージャグラー2,486,3079,-1200,8,6,1/219.9,1/384.9,1/513.2
2023-11-11,ファンキージャグラー2,487,6570,+1500,32,15,1/139.8,1/205.3,1/438.0
