日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-26,アイムジャグラーEX-TP,561,8685,+2300,37,33,1/124.1,1/234.7,1/263.2
2023-11-26,アイムジャグラーEX-TP,562,7023,-300,27,21,1/146.3,1/260.1,1/334.4
2023-11-26,アイムジャグラーEX-TP,563,2589,-1100,5,7,1/215.8,1/517.8,1/369.9
2023-11-26,アイムジャグラーEX-TP,564,5719,+100,24,12,1/158.9,1/238.3,1/476.6
2023-11-26,アイムジャグラーEX-TP,565,4539,-800,14,11,1/181.6,1/324.2,1/412.6
2023-11-26,アイムジャグラーEX-TP,566,7348,+3100,36,27,1/116.6,1/204.1,1/272.1
2023-11-26,アイムジャグラーEX-TP,567,5418,-800,18,11,1/186.8,1/301.0,1/492.5
2023-11-26,アイムジャグラーEX-TP,568,3493,-500,13,6,1/183.8,1/268.7,1/582.2
2023-11-26,アイムジャグラーEX-TP,569,7766,+300,28,26,1/143.8,1/277.4,1/298.7
2023-11-26,アイムジャグラーEX-TP,570,6847,+400,27,18,1/152.2,1/253.6,1/380.4
2023-11-26,アイムジャグラーEX-TP,571,4486,-200,18,9,1/166.1,1/249.2,1/498.4
2023-11-26,アイムジャグラーEX-TP,572,6393,+600,28,14,1/152.2,1/228.3,1/456.6
2023-11-26,アイムジャグラーEX-TP,621,7592,+1100,28,32,1/126.5,1/271.1,1/237.2
2023-11-26,アイムジャグラーEX-TP,622,5202,-1000,17,13,1/173.4,1/306.0,1/400.2
2023-11-26,アイムジャグラーEX-TP,623,6944,-1000,23,19,1/165.3,1/301.9,1/365.5
2023-11-26,アイムジャグラーEX-TP,624,4740,-2200,9,12,1/225.7,1/526.7,1/395.0
2023-11-26,アイムジャグラーEX-TP,625,7697,+200,30,16,1/167.3,1/256.6,1/481.1
2023-11-26,アイムジャグラーEX-TP,626,5021,-200,17,13,1/167.4,1/295.4,1/386.2
2023-11-26,アイムジャグラーEX-TP,627,8728,+3000,41,30,1/122.9,1/212.9,1/290.9
2023-11-26,アイムジャグラーEX-TP,628,6178,-700,20,18,1/162.6,1/308.9,1/343.2
2023-11-26,アイムジャグラーEX-TP,629,3861,-1600,10,6,1/241.3,1/386.1,1/643.5
2023-11-26,アイムジャグラーEX-TP,630,8052,+2500,36,34,1/115.0,1/223.7,1/236.8
2023-11-26,アイムジャグラーEX-TP,631,7630,+1700,31,34,1/117.4,1/246.1,1/224.4
2023-11-26,アイムジャグラーEX-TP,632,5640,+200,22,16,1/148.4,1/256.4,1/352.5
2023-11-26,アイムジャグラーEX-TP,633,8148,-800,22,32,1/150.9,1/370.4,1/254.6
2023-11-26,アイムジャグラーEX-TP,634,7389,+1100,32,18,1/147.8,1/230.9,1/410.5
2023-11-26,アイムジャグラーEX-TP,635,7767,+1500,29,37,1/117.7,1/267.8,1/209.9
2023-11-26,アイムジャグラーEX-TP,636,6814,+1000,24,33,1/119.5,1/283.9,1/206.5
2023-11-26,アイムジャグラーEX-TP,637,8040,+2400,39,22,1/131.8,1/206.2,1/365.5
2023-11-26,アイムジャグラーEX-TP,638,6432,+4800,41,22,1/102.1,1/156.9,1/292.4
2023-11-26,アイムジャグラーEX-TP,639,6610,+3200,34,30,1/103.3,1/194.4,1/220.3
2023-11-26,アイムジャグラーEX-TP,640,7494,-100,24,28,1/144.1,1/312.2,1/267.6
2023-11-26,アイムジャグラーEX-TP,641,6102,+300,24,19,1/141.9,1/254.2,1/321.2
2023-11-26,マイジャグラーV,490,5623,-200,22,12,1/165.4,1/255.6,1/468.6
2023-11-26,マイジャグラーV,491,5203,-1200,14,15,1/179.4,1/371.6,1/346.9
2023-11-26,マイジャグラーV,492,6160,-1600,15,21,1/171.1,1/410.7,1/293.3
2023-11-26,マイジャグラーV,493,5364,-400,18,15,1/162.5,1/298.0,1/357.6
2023-11-26,マイジャグラーV,494,5035,-400,20,11,1/162.4,1/251.8,1/457.7
2023-11-26,マイジャグラーV,495,6423,+800,25,19,1/146.0,1/256.9,1/338.1
2023-11-26,マイジャグラーV,496,7632,+700,32,21,1/144.0,1/238.5,1/363.4
2023-11-26,マイジャグラーV,497,8093,-200,28,29,1/142.0,1/289.0,1/279.1
2023-11-26,マイジャグラーV,498,5943,-700,20,13,1/180.1,1/297.1,1/457.2
2023-11-26,マイジャグラーV,499,6410,+1800,33,12,1/142.4,1/194.2,1/534.2
