日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-09-04,アイムジャグラーEX,116,870,-300,2,2,1/217.5,1/435.0,1/435.0
2022-09-04,アイムジャグラーEX,117,5090,+560,21,10,1/164.2,1/242.4,1/509.0
2022-09-04,アイムジャグラーEX,118,2630,-520,6,10,1/164.4,1/438.3,1/263.0
2022-09-04,アイムジャグラーEX,120,530,-420,1,0,1/530.0,1/530.0,1/0.0
2022-09-04,アイムジャグラーEX,121,1520,-110,5,3,1/190.0,1/304.0,1/506.7
2022-09-04,アイムジャグラーEX,122,2720,-850,6,8,1/194.3,1/453.3,1/340.0
2022-09-04,アイムジャグラーEX,123,2030,-1060,4,3,1/290.0,1/507.5,1/676.7
2022-09-04,アイムジャグラーEX,125,860,+480,6,0,1/143.3,1/143.3,1/0.0
2022-09-04,アイムジャグラーEX,平均,2031,-278,6,4,1/186.8,1/318.6,1/451.4
2022-09-04,甲鉄城のカバネリ,13,3810,+200,24,9,1/115.5,1/158.8,1/423.3
2022-09-04,甲鉄城のカバネリ,15,1810,+1420,17,4,1/86.2,1/106.5,1/452.5
2022-09-04,甲鉄城のカバネリ,16,5170,+1140,41,15,1/92.3,1/126.1,1/344.7
2022-09-04,甲鉄城のカバネリ,17,4040,+2250,35,10,1/89.8,1/115.4,1/404.0
2022-09-04,甲鉄城のカバネリ,平均,3708,+1252,29,10,1/95.7,1/126.8,1/390.3
2022-09-04,マイジャグラーV,126,6730,-2130,14,24,1/177.1,1/480.7,1/280.4
2022-09-04,マイジャグラーV,127,950,-350,2,3,1/190.0,1/475.0,1/316.7
2022-09-04,マイジャグラーV,128,1240,-660,3,2,1/248.0,1/413.3,1/620.0
2022-09-04,マイジャグラーV,平均,2973,-1047,6,10,1/185.8,1/469.5,1/307.6
2022-09-04,新ハナビ,135,980,-430,2,1,1/326.7,1/490.0,1/980.0
2022-09-04,新ハナビ,136,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,新ハナビ,137,720,-520,1,0,1/720.0,1/720.0,1/0.0
2022-09-04,新ハナビ,平均,567,-317,1,0,1/425.0,1/566.7,1/1700.0
2022-09-04,Re:ゼロから始める異世界生活,688,780,-640,1,0,1/780.0,1/780.0,1/0.0
2022-09-04,Re:ゼロから始める異世界生活,700,0,-10,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,Re:ゼロから始める異世界生活,平均,390,-325,0,0,1/780.0,1/780.0,1/0.0
2022-09-04,ひぐらしのなく頃に祭2,18,170,-140,0,1,1/170.0,1/0.0,1/170.0
2022-09-04,ひぐらしのなく頃に祭2,20,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,ひぐらしのなく頃に祭2,平均,85,-70,0,0,1/170.0,1/0.0,1/170.0
2022-09-04,サラリーマン金太郎～MAX～,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,サラリーマン金太郎～MAX～,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,サラリーマン金太郎～MAX～,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,ディスクアップ2,61,880,-750,1,2,1/293.3,1/880.0,1/440.0
2022-09-04,ディスクアップ2,62,4190,-440,11,4,1/279.3,1/380.9,1/1047.5
2022-09-04,ディスクアップ2,平均,2535,-595,6,3,1/281.7,1/422.5,1/845.0
2022-09-04,ニューパルサーDX3,112,4660,+130,16,9,1/186.4,1/291.2,1/517.8
2022-09-04,ニューパルサーDX3,113,2800,-520,7,7,1/200.0,1/400.0,1/400.0
2022-09-04,ニューパルサーDX3,平均,3730,-195,12,8,1/191.3,1/324.3,1/466.2
2022-09-04,ニューパルサーSPⅢ,130,240,-180,0,1,1/240.0,1/0.0,1/240.0
2022-09-04,ニューパルサーSPⅢ,131,1500,+100,7,1,1/187.5,1/214.3,1/1500.0
2022-09-04,ニューパルサーSPⅢ,平均,870,-40,4,1,1/193.3,1/248.6,1/870.0
2022-09-04,バジリスク絆2,63,1440,+10,11,7,1/80.0,1/130.9,1/205.7
2022-09-04,バジリスク絆2,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,バジリスク絆2,平均,720,+5,6,4,1/80.0,1/130.9,1/205.7
2022-09-04,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,120,-230,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,1270,-430,11,11,1/57.7,1/115.5,1/115.5
2022-09-04,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,平均,695,-330,6,6,1/63.2,1/126.4,1/126.4
2022-09-04,リングにかけろ ワールドチャンピオンカーニバル編,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,モンスターハンター:ワールドTM 黄金狩猟,2,240,-270,1,0,1/240.0,1/240.0,1/0.0
2022-09-04,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,北斗の拳 宿命,5,1910,+2190,20,3,1/83.0,1/95.5,1/636.7
2022-09-04,青の祓魔師,6,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,GANTZ極 THE SURVIVAL GAME,7,10,-10,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,花の慶次～武威～,8,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,ラブ嬢2,10,370,+60,2,1,1/123.3,1/185.0,1/370.0
2022-09-04,天元突破グレンラガン,11,630,+600,4,6,1/63.0,1/157.5,1/105.0
2022-09-04,キャッツアイ,12,2580,+1190,16,22,1/67.9,1/161.2,1/117.3
2022-09-04,鉄拳4,23,400,-90,2,0,1/200.0,1/200.0,1/0.0
2022-09-04,ハイパーブラックジャック,25,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,黄門ちゃまV女神盛‐MEGAMORI‐,26,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,笑ゥせぇるすまん絶笑,27,760,-520,3,1,1/190.0,1/253.3,1/760.0
2022-09-04,天下布武4,28,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,青鬼,30,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,ノーゲーム・ノーライフ,31,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-04,新鬼武者2,32,7350,+1410,44,18,1/118.5,1/167.0,1/408.3
