日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-07,アイムジャグラーEX-TP,559,4372,-1200,10,14,1/182.2,1/437.2,1/312.3
2023-11-07,アイムジャグラーEX-TP,560,3880,-200,14,10,1/161.7,1/277.1,1/388.0
2023-11-07,アイムジャグラーEX-TP,561,7820,-500,27,22,1/159.6,1/289.6,1/355.5
2023-11-07,アイムジャグラーEX-TP,562,7533,+600,26,29,1/137.0,1/289.7,1/259.8
2023-11-07,アイムジャグラーEX-TP,563,7007,-200,24,25,1/143.0,1/292.0,1/280.3
2023-11-07,アイムジャグラーEX-TP,564,7142,+800,29,20,1/145.8,1/246.3,1/357.1
2023-11-07,アイムジャグラーEX-TP,565,5860,+100,22,18,1/146.5,1/266.4,1/325.6
2023-11-07,アイムジャグラーEX-TP,566,3870,-1500,9,10,1/203.7,1/430.0,1/387.0
2023-11-07,アイムジャグラーEX-TP,567,8103,+900,30,28,1/139.7,1/270.1,1/289.4
2023-11-07,アイムジャグラーEX-TP,568,7594,-300,24,33,1/133.2,1/316.4,1/230.1
2023-11-07,アイムジャグラーEX-TP,569,6132,-900,19,15,1/180.4,1/322.7,1/408.8
2023-11-07,アイムジャグラーEX-TP,570,4866,-2800,7,12,1/256.1,1/695.1,1/405.5
2023-11-07,アイムジャグラーEX-TP,571,3601,-300,15,3,1/200.1,1/240.1,1/1200.3
2023-11-07,アイムジャグラーEX-TP,572,6172,+100,22,20,1/147.0,1/280.5,1/308.6
2023-11-07,アイムジャグラーEX-TP,621,4673,-700,14,14,1/166.9,1/333.8,1/333.8
2023-11-07,アイムジャグラーEX-TP,622,7552,-400,25,27,1/145.2,1/302.1,1/279.7
2023-11-07,アイムジャグラーEX-TP,623,8296,+800,33,28,1/136.0,1/251.4,1/296.3
2023-11-07,アイムジャグラーEX-TP,624,8996,+2400,37,43,1/112.5,1/243.1,1/209.2
2023-11-07,アイムジャグラーEX-TP,625,8396,-1200,23,34,1/147.3,1/365.0,1/246.9
2023-11-07,アイムジャグラーEX-TP,626,4113,-400,15,9,1/171.4,1/274.2,1/457.0
2023-11-07,アイムジャグラーEX-TP,627,7385,+1400,28,32,1/123.1,1/263.8,1/230.8
2023-11-07,アイムジャグラーEX-TP,628,6424,+1000,27,18,1/142.8,1/237.9,1/356.9
2023-11-07,アイムジャグラーEX-TP,629,7647,+2700,34,31,1/117.6,1/224.9,1/246.7
2023-11-07,アイムジャグラーEX-TP,630,4071,-600,15,6,1/193.9,1/271.4,1/678.5
2023-11-07,アイムジャグラーEX-TP,631,5506,-1500,14,16,1/183.5,1/393.3,1/344.1
2023-11-07,アイムジャグラーEX-TP,632,7458,+2500,35,29,1/116.5,1/213.1,1/257.2
2023-11-07,アイムジャグラーEX-TP,633,7899,+500,28,31,1/133.9,1/282.1,1/254.8
2023-11-07,アイムジャグラーEX-TP,634,8499,+900,28,41,1/123.2,1/303.5,1/207.3
2023-11-07,アイムジャグラーEX-TP,635,8048,+1800,35,29,1/125.8,1/229.9,1/277.5
2023-11-07,アイムジャグラーEX-TP,636,7248,+1300,30,30,1/120.8,1/241.6,1/241.6
2023-11-07,アイムジャグラーEX-TP,637,9693,+1200,36,35,1/136.5,1/269.2,1/276.9
2023-11-07,アイムジャグラーEX-TP,638,2011,-600,6,4,1/201.1,1/335.2,1/502.8
2023-11-07,アイムジャグラーEX-TP,639,7599,+900,32,22,1/140.7,1/237.5,1/345.4
2023-11-07,アイムジャグラーEX-TP,640,1865,-1600,1,4,1/373.0,1/1865.0,1/466.2
2023-11-07,アイムジャグラーEX-TP,641,3568,-1400,9,7,1/223.0,1/396.4,1/509.7
2023-11-07,マイジャグラーV,497,5168,-1000,14,17,1/166.7,1/369.1,1/304.0
2023-11-07,マイジャグラーV,498,7478,-700,27,17,1/170.0,1/277.0,1/439.9
2023-11-07,マイジャグラーV,499,6643,+100,24,21,1/147.6,1/276.8,1/316.3
2023-11-07,マイジャグラーV,500,7847,+500,31,21,1/150.9,1/253.1,1/373.7
2023-11-07,マイジャグラーV,541,9141,+2900,41,36,1/118.7,1/223.0,1/253.9
2023-11-07,マイジャグラーV,542,6719,0,23,21,1/152.7,1/292.1,1/320.0
2023-11-07,マイジャグラーV,543,6739,-700,24,17,1/164.4,1/280.8,1/396.4
2023-11-07,マイジャグラーV,544,4698,-1200,14,13,1/174.0,1/335.6,1/361.4
2023-11-07,マイジャグラーV,545,8163,+4300,46,30,1/107.4,1/177.5,1/272.1
2023-11-07,マイジャグラーV,546,8018,+800,33,23,1/143.2,1/243.0,1/348.6
2023-11-07,マイジャグラーV,547,9067,+1700,31,46,1/117.8,1/292.5,1/197.1
2023-11-07,マイジャグラーV,548,4886,-700,17,12,1/168.5,1/287.4,1/407.2
2023-11-07,マイジャグラーV,549,7101,+400,27,24,1/139.2,1/263.0,1/295.9
2023-11-07,マイジャグラーV,550,4741,-800,16,10,1/182.3,1/296.3,1/474.1
2023-11-07,マイジャグラーV,551,5081,+300,21,11,1/158.8,1/242.0,1/461.9
2023-11-07,マイジャグラーV,552,5615,-600,22,10,1/175.5,1/255.2,1/561.5
2023-11-07,マイジャグラーV,553,5526,-100,23,10,1/167.5,1/240.3,1/552.6
2023-11-07,マイジャグラーV,554,5274,-1400,10,20,1/175.8,1/527.4,1/263.7
2023-11-07,マイジャグラーV,555,6192,-200,22,16,1/162.9,1/281.5,1/387.0
2023-11-07,マイジャグラーV,556,9150,-300,24,42,1/138.6,1/381.2,1/217.9
2023-11-07,マイジャグラーV,557,8643,+3200,39,42,1/106.7,1/221.6,1/205.8
2023-11-07,マイジャグラーV,558,6247,-200,22,17,1/160.2,1/284.0,1/367.5
2023-11-07,ファンキージャグラー2,481,7726,+600,26,34,1/128.8,1/297.2,1/227.2
2023-11-07,ファンキージャグラー2,482,7164,-200,22,26,1/149.2,1/325.6,1/275.5
2023-11-07,ファンキージャグラー2,483,3952,-1300,12,5,1/232.5,1/329.3,1/790.4
2023-11-07,ファンキージャグラー2,484,6735,+1700,32,20,1/129.5,1/210.5,1/336.8
2023-11-07,ファンキージャグラー2,485,6340,+1200,29,15,1/144.1,1/218.6,1/422.7
2023-11-07,ファンキージャグラー2,486,1934,-800,4,6,1/193.4,1/483.5,1/322.3
2023-11-07,ファンキージャグラー2,487,5631,-1800,15,10,1/225.2,1/375.4,1/563.1
2023-11-07,ファンキージャグラー2,488,5423,-300,19,14,1/164.3,1/285.4,1/387.4
2023-11-07,ファンキージャグラー2,489,2516,-700,9,3,1/209.7,1/279.6,1/838.7
2023-11-07,ファンキージャグラー2,490,6095,+1100,28,13,1/148.7,1/217.7,1/468.8
2023-11-07,ファンキージャグラー2,491,1834,-700,5,4,1/203.8,1/366.8,1/458.5
2023-11-07,ファンキージャグラー2,492,6516,-300,24,16,1/162.9,1/271.5,1/407.2
2023-11-07,ファンキージャグラー2,493,6575,+1600,31,17,1/137.0,1/212.1,1/386.8
2023-11-07,ファンキージャグラー2,494,1376,-400,4,2,1/229.3,1/344.0,1/688.0
2023-11-07,ファンキージャグラー2,495,6770,0,25,24,1/138.2,1/270.8,1/282.1
2023-11-07,ファンキージャグラー2,496,4969,0,19,14,1/150.6,1/261.5,1/354.9
2023-11-07,スマスロ北斗の拳,334,3109,+2200,53,10,1/49.3,1/58.7,1/310.9
2023-11-07,スマスロ北斗の拳,335,4857,-100,48,14,1/78.3,1/101.2,1/346.9
2023-11-07,スマスロ北斗の拳,336,5924,+5300,101,19,1/49.4,1/58.7,1/311.8
2023-11-07,スマスロ北斗の拳,337,6030,+5400,108,14,1/49.4,1/55.8,1/430.7
2023-11-07,スマスロ北斗の拳,338,6590,+1500,78,25,1/64.0,1/84.5,1/263.6
2023-11-07,スマスロ北斗の拳,339,2723,-500,27,3,1/90.8,1/100.9,1/907.7
2023-11-07,スマスロ北斗の拳,340,4821,+3400,77,17,1/51.3,1/62.6,1/283.6
2023-11-07,スマスロ北斗の拳,381,6466,-1700,54,19,1/88.6,1/119.7,1/340.3
2023-11-07,スマスロ北斗の拳,382,6262,+4200,101,24,1/50.1,1/62.0,1/260.9
2023-11-07,スマスロ北斗の拳,383,3994,-1100,41,5,1/86.8,1/97.4,1/798.8
2023-11-07,スマスロ北斗の拳,384,3571,-400,33,11,1/81.2,1/108.2,1/324.6
2023-11-07,スマスロ北斗の拳,385,3662,-3300,15,4,1/192.7,1/244.1,1/915.5
2023-11-07,スマスロ北斗の拳,386,5479,+2500,76,15,1/60.2,1/72.1,1/365.3
2023-11-07,スマスロ北斗の拳,387,4057,-3300,16,6,1/184.4,1/253.6,1/676.2
2023-11-07,スマスロ北斗の拳,388,6680,+2100,84,23,1/62.4,1/79.5,1/290.4
2023-11-07,革命機ヴァルヴレイヴ,501,562,-500,1,1,1/281.0,1/562.0,1/562.0
2023-11-07,革命機ヴァルヴレイヴ,502,838,-1100,0,1,1/838.0,1/0.0,1/838.0
2023-11-07,革命機ヴァルヴレイヴ,503,5816,+5300,71,6,1/75.5,1/81.9,1/969.3
2023-11-07,革命機ヴァルヴレイヴ,504,644,-800,0,2,1/322.0,1/0.0,1/322.0
2023-11-07,革命機ヴァルヴレイヴ,505,4288,-3500,13,4,1/252.2,1/329.8,1/1072.0
2023-11-07,革命機ヴァルヴレイヴ,506,824,-400,2,1,1/274.7,1/412.0,1/824.0
2023-11-07,革命機ヴァルヴレイヴ,507,3031,-700,16,3,1/159.5,1/189.4,1/1010.3
2023-11-07,革命機ヴァルヴレイヴ,508,2000,-1100,10,2,1/166.7,1/200.0,1/1000.0
2023-11-07,革命機ヴァルヴレイヴ,509,2031,-900,7,2,1/225.7,1/290.1,1/1015.5
2023-11-07,革命機ヴァルヴレイヴ,510,4553,+10100,82,4,1/52.9,1/55.5,1/1138.2
2023-11-07,革命機ヴァルヴレイヴ,511,3196,+1900,37,4,1/78.0,1/86.4,1/799.0
2023-11-07,革命機ヴァルヴレイヴ,512,1282,+4700,44,2,1/27.9,1/29.1,1/641.0
2023-11-07,革命機ヴァルヴレイヴ,513,5105,+300,35,3,1/134.3,1/145.9,1/1701.7
2023-11-07,革命機ヴァルヴレイヴ,514,1920,-1000,7,1,1/240.0,1/274.3,1/1920.0
2023-11-07,ゴーゴージャグラー3,573,3131,-1500,7,10,1/184.2,1/447.3,1/313.1
2023-11-07,ゴーゴージャグラー3,574,6381,-800,20,23,1/148.4,1/319.1,1/277.4
2023-11-07,ゴーゴージャグラー3,575,5215,+700,24,11,1/149.0,1/217.3,1/474.1
2023-11-07,ゴーゴージャグラー3,576,7314,+2700,38,23,1/119.9,1/192.5,1/318.0
2023-11-07,ゴーゴージャグラー3,577,6996,-300,23,28,1/137.2,1/304.2,1/249.9
2023-11-07,ゴーゴージャグラー3,578,8609,+1500,35,40,1/114.8,1/246.0,1/215.2
2023-11-07,ゴーゴージャグラー3,615,7554,+400,31,19,1/151.1,1/243.7,1/397.6
2023-11-07,ゴーゴージャグラー3,616,3951,-1700,9,10,1/207.9,1/439.0,1/395.1
2023-11-07,ゴーゴージャグラー3,617,8154,+3600,41,33,1/110.2,1/198.9,1/247.1
2023-11-07,ゴーゴージャグラー3,618,6895,+2600,35,30,1/106.1,1/197.0,1/229.8
2023-11-07,ゴーゴージャグラー3,619,7690,-900,22,34,1/137.3,1/349.5,1/226.2
2023-11-07,ゴーゴージャグラー3,620,5595,-1000,17,16,1/169.5,1/329.1,1/349.7
2023-11-07,押忍!番長ZERO,579,2891,-600,35,6,1/70.5,1/82.6,1/481.8
2023-11-07,押忍!番長ZERO,580,3968,-900,45,9,1/73.5,1/88.2,1/440.9
2023-11-07,押忍!番長ZERO,581,3140,+100,25,4,1/108.3,1/125.6,1/785.0
2023-11-07,押忍!番長ZERO,582,1904,-1100,15,2,1/112.0,1/126.9,1/952.0
2023-11-07,押忍!番長ZERO,583,2887,+1600,43,11,1/53.5,1/67.1,1/262.5
2023-11-07,押忍!番長ZERO,584,2201,+3000,46,6,1/42.3,1/47.8,1/366.8
2023-11-07,押忍!番長ZERO,609,918,-400,8,1,1/102.0,1/114.8,1/918.0
2023-11-07,押忍!番長ZERO,610,2058,+200,26,4,1/68.6,1/79.2,1/514.5
2023-11-07,押忍!番長ZERO,611,3060,+3200,64,8,1/42.5,1/47.8,1/382.5
2023-11-07,押忍!番長ZERO,612,680,-600,2,1,1/226.7,1/340.0,1/680.0
2023-11-07,押忍!番長ZERO,613,1686,0,21,3,1/70.2,1/80.3,1/562.0
2023-11-07,押忍!番長ZERO,614,3944,-1800,34,9,1/91.7,1/116.0,1/438.2
2023-11-07,甲鉄城のカバネリ,416,2713,+3500,47,12,1/46.0,1/57.7,1/226.1
2023-11-07,甲鉄城のカバネリ,417,3029,+500,35,17,1/58.2,1/86.5,1/178.2
2023-11-07,甲鉄城のカバネリ,418,5480,-400,53,30,1/66.0,1/103.4,1/182.7
2023-11-07,甲鉄城のカバネリ,419,2755,-800,21,6,1/102.0,1/131.2,1/459.2
2023-11-07,甲鉄城のカバネリ,420,4907,+800,60,23,1/59.1,1/81.8,1/213.3
2023-11-07,甲鉄城のカバネリ,461,4992,+700,57,28,1/58.7,1/87.6,1/178.3
2023-11-07,甲鉄城のカバネリ,462,6023,+300,61,31,1/65.5,1/98.7,1/194.3
2023-11-07,甲鉄城のカバネリ,463,2246,-1000,16,8,1/93.6,1/140.4,1/280.8
2023-11-07,甲鉄城のカバネリ,464,4901,+3400,70,29,1/49.5,1/70.0,1/169.0
2023-11-07,甲鉄城のカバネリ,465,4696,0,50,24,1/63.5,1/93.9,1/195.7
2023-11-07,ハッピージャグラーVIII,642,5344,-1400,15,13,1/190.9,1/356.3,1/411.1
2023-11-07,ハッピージャグラーVIII,643,1638,-1200,1,4,1/327.6,1/1638.0,1/409.5
2023-11-07,ハッピージャグラーVIII,644,5517,+100,21,17,1/145.2,1/262.7,1/324.5
2023-11-07,ハッピージャグラーVIII,645,6784,+600,31,13,1/154.2,1/218.8,1/521.8
2023-11-07,ハッピージャグラーVIII,646,2308,-300,8,5,1/177.5,1/288.5,1/461.6
2023-11-07,ハッピージャグラーVIII,647,7715,-300,31,17,1/160.7,1/248.9,1/453.8
2023-11-07,ハッピージャグラーVIII,648,1891,-200,6,3,1/210.1,1/315.2,1/630.3
2023-11-07,ハッピージャグラーVIII,649,7268,+1300,29,25,1/134.6,1/250.6,1/290.7
2023-11-07,ハッピージャグラーVIII,650,2541,-800,8,3,1/231.0,1/317.6,1/847.0
2023-11-07,ハナハナホウオウ～天翔～-30,692,5660,+1000,26,8,1/166.5,1/217.7,1/707.5
2023-11-07,ハナハナホウオウ～天翔～-30,693,4141,-1500,8,10,1/230.1,1/517.6,1/414.1
