日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-22,アイムジャグラーEX-TP,561,5891,-1300,17,16,1/178.5,1/346.5,1/368.2
2023-11-22,アイムジャグラーEX-TP,562,6442,-1000,22,16,1/169.5,1/292.8,1/402.6
2023-11-22,アイムジャグラーEX-TP,563,2445,+400,11,6,1/143.8,1/222.3,1/407.5
2023-11-22,アイムジャグラーEX-TP,564,4919,-400,16,15,1/158.7,1/307.4,1/327.9
2023-11-22,アイムジャグラーEX-TP,565,8045,+3600,38,36,1/108.7,1/211.7,1/223.5
2023-11-22,アイムジャグラーEX-TP,566,3885,0,14,10,1/161.9,1/277.5,1/388.5
2023-11-22,アイムジャグラーEX-TP,567,1993,-700,5,4,1/221.4,1/398.6,1/498.2
2023-11-22,アイムジャグラーEX-TP,568,6951,+2200,33,26,1/117.8,1/210.6,1/267.3
2023-11-22,アイムジャグラーEX-TP,569,4354,-400,15,11,1/167.5,1/290.3,1/395.8
2023-11-22,アイムジャグラーEX-TP,570,4704,-1000,16,11,1/174.2,1/294.0,1/427.6
2023-11-22,アイムジャグラーEX-TP,571,5745,-600,18,16,1/169.0,1/319.2,1/359.1
2023-11-22,アイムジャグラーEX-TP,572,2382,-200,9,3,1/198.5,1/264.7,1/794.0
2023-11-22,アイムジャグラーEX-TP,621,1287,-900,3,1,1/321.8,1/429.0,1/1287.0
2023-11-22,アイムジャグラーEX-TP,622,4389,-300,15,11,1/168.8,1/292.6,1/399.0
2023-11-22,アイムジャグラーEX-TP,623,6487,-800,20,18,1/170.7,1/324.4,1/360.4
2023-11-22,アイムジャグラーEX-TP,624,6786,+800,30,17,1/144.4,1/226.2,1/399.2
2023-11-22,アイムジャグラーEX-TP,625,2247,-700,6,6,1/187.2,1/374.5,1/374.5
2023-11-22,アイムジャグラーEX-TP,626,7137,+1900,32,24,1/127.4,1/223.0,1/297.4
2023-11-22,アイムジャグラーEX-TP,627,2546,-200,10,3,1/195.8,1/254.6,1/848.7
2023-11-22,アイムジャグラーEX-TP,628,5745,+800,26,16,1/136.8,1/221.0,1/359.1
2023-11-22,アイムジャグラーEX-TP,629,6695,+900,26,26,1/128.8,1/257.5,1/257.5
2023-11-22,アイムジャグラーEX-TP,630,3611,-300,12,7,1/190.1,1/300.9,1/515.9
2023-11-22,アイムジャグラーEX-TP,631,2585,+400,11,8,1/136.1,1/235.0,1/323.1
2023-11-22,アイムジャグラーEX-TP,632,5813,-900,17,18,1/166.1,1/341.9,1/322.9
2023-11-22,アイムジャグラーEX-TP,633,7220,+500,25,28,1/136.2,1/288.8,1/257.9
2023-11-22,アイムジャグラーEX-TP,634,5654,-100,19,19,1/148.8,1/297.6,1/297.6
2023-11-22,アイムジャグラーEX-TP,635,4166,-300,13,14,1/154.3,1/320.5,1/297.6
2023-11-22,アイムジャグラーEX-TP,636,5907,+900,25,14,1/151.5,1/236.3,1/421.9
2023-11-22,アイムジャグラーEX-TP,637,6310,-1500,15,24,1/161.8,1/420.7,1/262.9
2023-11-22,アイムジャグラーEX-TP,638,5941,-1100,17,20,1/160.6,1/349.5,1/297.1
2023-11-22,アイムジャグラーEX-TP,639,1095,-1100,0,1,1/1095.0,1/0.0,1/1095.0
2023-11-22,アイムジャグラーEX-TP,640,5878,-2700,9,22,1/189.6,1/653.1,1/267.2
2023-11-22,アイムジャグラーEX-TP,641,4485,+900,18,16,1/131.9,1/249.2,1/280.3
2023-11-22,マイジャグラーV,490,6699,+900,30,17,1/142.5,1/223.3,1/394.1
2023-11-22,マイジャグラーV,491,5349,+100,17,22,1/137.2,1/314.6,1/243.1
2023-11-22,マイジャグラーV,492,7327,+1400,33,22,1/133.2,1/222.0,1/333.0
2023-11-22,マイジャグラーV,493,7014,+200,27,20,1/149.2,1/259.8,1/350.7
2023-11-22,マイジャグラーV,494,7653,+1100,30,24,1/141.7,1/255.1,1/318.9
2023-11-22,マイジャグラーV,495,5948,-600,19,17,1/165.2,1/313.1,1/349.9
2023-11-22,マイジャグラーV,496,5082,-600,16,13,1/175.2,1/317.6,1/390.9
2023-11-22,マイジャグラーV,497,5312,-900,18,12,1/177.1,1/295.1,1/442.7
2023-11-22,マイジャグラーV,498,4403,+100,16,13,1/151.8,1/275.2,1/338.7
2023-11-22,マイジャグラーV,499,6843,+2200,35,20,1/124.4,1/195.5,1/342.1
2023-11-22,マイジャグラーV,500,5539,-900,18,14,1/173.1,1/307.7,1/395.6
2023-11-22,マイジャグラーV,541,7543,-500,25,25,1/150.9,1/301.7,1/301.7
2023-11-22,マイジャグラーV,542,7582,+900,30,22,1/145.8,1/252.7,1/344.6
2023-11-22,マイジャグラーV,543,2410,-300,9,2,1/219.1,1/267.8,1/1205.0
2023-11-22,マイジャグラーV,544,9188,+3500,43,37,1/114.8,1/213.7,1/248.3
2023-11-22,マイジャグラーV,545,2221,-900,5,4,1/246.8,1/444.2,1/555.2
2023-11-22,マイジャグラーV,546,8575,+1500,35,29,1/134.0,1/245.0,1/295.7
2023-11-22,マイジャグラーV,547,3986,-1300,9,13,1/181.2,1/442.9,1/306.6
2023-11-22,マイジャグラーV,548,4443,-1100,13,12,1/177.7,1/341.8,1/370.2
2023-11-22,マイジャグラーV,549,7014,-100,26,15,1/171.1,1/269.8,1/467.6
2023-11-22,マイジャグラーV,550,7567,-400,24,25,1/154.4,1/315.3,1/302.7
2023-11-22,マイジャグラーV,551,3501,-1400,8,8,1/218.8,1/437.6,1/437.6
2023-11-22,スマスロ北斗の拳,332,4870,-1900,36,11,1/103.6,1/135.3,1/442.7
2023-11-22,スマスロ北斗の拳,333,6432,+100,69,13,1/78.4,1/93.2,1/494.8
2023-11-22,スマスロ北斗の拳,334,3806,-2000,24,9,1/115.3,1/158.6,1/422.9
2023-11-22,スマスロ北斗の拳,335,2652,+3800,57,7,1/41.4,1/46.5,1/378.9
2023-11-22,スマスロ北斗の拳,336,3130,-2200,17,5,1/142.3,1/184.1,1/626.0
2023-11-22,スマスロ北斗の拳,337,5038,-900,48,17,1/77.5,1/105.0,1/296.4
2023-11-22,スマスロ北斗の拳,338,6749,+1900,82,23,1/64.3,1/82.3,1/293.4
2023-11-22,スマスロ北斗の拳,339,5701,-3100,38,15,1/107.6,1/150.0,1/380.1
2023-11-22,スマスロ北斗の拳,340,5497,+2000,76,14,1/61.1,1/72.3,1/392.6
2023-11-22,スマスロ北斗の拳,381,7053,-2900,56,14,1/100.8,1/125.9,1/503.8
2023-11-22,スマスロ北斗の拳,382,3628,-100,34,9,1/84.4,1/106.7,1/403.1
2023-11-22,スマスロ北斗の拳,383,6632,-2000,52,15,1/99.0,1/127.5,1/442.1
2023-11-22,スマスロ北斗の拳,384,6426,+1000,67,22,1/72.2,1/95.9,1/292.1
2023-11-22,スマスロ北斗の拳,385,5709,-200,59,15,1/77.1,1/96.8,1/380.6
2023-11-22,スマスロ北斗の拳,386,3501,-600,35,8,1/81.4,1/100.0,1/437.6
2023-11-22,スマスロ北斗の拳,387,6502,-2000,57,19,1/85.6,1/114.1,1/342.2
2023-11-22,スマスロ北斗の拳,388,6178,-400,61,16,1/80.2,1/101.3,1/386.1
2023-11-22,スマスロ北斗の拳,389,5231,-2100,37,12,1/106.8,1/141.4,1/435.9
2023-11-22,ファンキージャグラー2,481,5488,-300,19,15,1/161.4,1/288.8,1/365.9
2023-11-22,ファンキージャグラー2,482,3175,-400,10,9,1/167.1,1/317.5,1/352.8
2023-11-22,ファンキージャグラー2,483,5729,+500,25,15,1/143.2,1/229.2,1/381.9
2023-11-22,ファンキージャグラー2,484,6930,+1500,34,15,1/141.4,1/203.8,1/462.0
2023-11-22,ファンキージャグラー2,485,8327,+400,35,20,1/151.4,1/237.9,1/416.4
2023-11-22,ファンキージャグラー2,486,663,0,2,1,1/221.0,1/331.5,1/663.0
2023-11-22,ファンキージャグラー2,487,7944,+2300,39,24,1/126.1,1/203.7,1/331.0
2023-11-22,ファンキージャグラー2,488,581,-400,1,0,1/581.0,1/581.0,1/0.0
2023-11-22,ファンキージャグラー2,489,7080,+300,25,26,1/138.8,1/283.2,1/272.3
