日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-11,閉鎖,680,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,682,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,685,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,687,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,705,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,707,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,710,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,712,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,715,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,717,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,閉鎖,720,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,アイムジャグラーEX-TP,121,316,-396,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,アイムジャグラーEX-TP,122,377,-352,0,1,1/377.0,1/0.0,1/377.0
2023-11-11,アイムジャグラーEX-TP,123,3037,-312,8,10,1/168.7,1/379.6,1/303.7
2023-11-11,アイムジャグラーEX-TP,125,1177,-358,3,2,1/235.4,1/392.3,1/588.5
2023-11-11,スマスロ北斗の拳,688,3971,-2213,19,5,1/165.5,1/209.0,1/794.2
2023-11-11,スマスロ北斗の拳,701,4752,-2511,24,5,1/163.9,1/198.0,1/950.4
2023-11-11,スマスロ北斗の拳,703,2772,-2096,11,4,1/184.8,1/252.0,1/693.0
2023-11-11,ディスクアップ2,60,5885,+1049,21,13,1/173.1,1/280.2,1/452.7
2023-11-11,ディスクアップ2,61,524,+103,2,0,1/262.0,1/262.0,1/0.0
2023-11-11,ディスクアップ2,62,41,-45,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,ハッピージャグラーVIII,130,1113,-173,3,4,1/159.0,1/371.0,1/278.2
2023-11-11,ハッピージャグラーVIII,131,1118,-450,2,4,1/186.3,1/559.0,1/279.5
2023-11-11,ハッピージャグラーVIII,132,3204,+378,12,10,1/145.6,1/267.0,1/320.4
2023-11-11,バイオハザード:ヴェンデッタ,713,328,-176,2,1,1/109.3,1/164.0,1/328.0
2023-11-11,バイオハザード:ヴェンデッタ,716,631,-287,4,1,1/126.2,1/157.8,1/631.0
2023-11-11,バイオハザード:ヴェンデッタ,718,1279,-950,6,2,1/159.9,1/213.2,1/639.5
2023-11-11,マイジャグラーV,126,5955,-54,21,17,1/156.7,1/283.6,1/350.3
2023-11-11,マイジャグラーV,127,471,+282,3,1,1/117.8,1/157.0,1/471.0
2023-11-11,マイジャグラーV,128,1811,+13,8,3,1/164.6,1/226.4,1/603.7
2023-11-11,甲鉄城のカバネリ,15,1735,-1051,9,5,1/123.9,1/192.8,1/347.0
2023-11-11,甲鉄城のカバネリ,16,762,-277,4,2,1/127.0,1/190.5,1/381.0
2023-11-11,甲鉄城のカバネリ,17,19,-27,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,HEY！エリートサラリーマン鏡,677,1609,-1010,7,2,1/178.8,1/229.9,1/804.5
2023-11-11,HEY！エリートサラリーマン鏡,678,7631,+1424,40,20,1/127.2,1/190.8,1/381.6
2023-11-11,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,ゴーゴージャグラー3,118,1089,-414,3,2,1/217.8,1/363.0,1/544.5
2023-11-11,ゴーゴージャグラー3,120,3666,-1823,7,11,1/203.7,1/523.7,1/333.3
2023-11-11,ニューゲッターマウス,108,2994,+353,15,7,1/136.1,1/199.6,1/427.7
2023-11-11,ニューゲッターマウス,110,712,+61,3,3,1/118.7,1/237.3,1/237.3
2023-11-11,ニューパルサーDX3,113,1846,-553,4,4,1/230.8,1/461.5,1/461.5
2023-11-11,ニューパルサーDX3,115,847,-669,0,3,1/282.3,1/0.0,1/282.3
2023-11-11,ニューパルサーSPⅢ,133,629,-254,1,1,1/314.5,1/629.0,1/629.0
2023-11-11,ニューパルサーSPⅢ,135,44,-87,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,ハードボイルド,18,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,ハードボイルド,20,110,-137,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,バーサスリヴァイズ,151,1130,-397,3,1,1/282.5,1/376.7,1/1130.0
2023-11-11,バーサスリヴァイズ,152,1427,-268,4,1,1/285.4,1/356.8,1/1427.0
2023-11-11,押忍!番長ZERO,66,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,押忍!番長ZERO,67,2904,-75,23,4,1/107.6,1/126.3,1/726.0
2023-11-11,新ハナビ,136,89,-92,0,1,1/89.0,1/0.0,1/89.0
2023-11-11,新ハナビ,137,5852,-179,19,14,1/177.3,1/308.0,1/418.0
2023-11-11,沖ドキ!DUO,63,6712,+223,32,17,1/137.0,1/209.8,1/394.8
2023-11-11,沖ドキ!DUO,65,205,-350,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,闘魂継承 アントニオ猪木という名のパチスロ機,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,モンスターハンター:ワールドTM 黄金狩猟,2,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,アラジンAクラシック,5,41,-82,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,鉄拳4アルティメットデビルVer.,6,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-11-11,リングにかけろ ワールドチャンピオンカーニバル編,7,0,0,0,0,1/0.0,1/0.0,1/0.0
