日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-09-02,アイムジャグラーEX,116,1110,+190,4,3,1/158.6,1/277.5,1/370.0
2022-09-02,アイムジャグラーEX,117,30,-50,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,アイムジャグラーEX,118,3430,-940,9,7,1/214.4,1/381.1,1/490.0
2022-09-02,アイムジャグラーEX,120,110,-140,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,アイムジャグラーEX,121,1690,+10,6,2,1/211.2,1/281.7,1/845.0
2022-09-02,アイムジャグラーEX,122,1380,-120,5,3,1/172.5,1/276.0,1/460.0
2022-09-02,アイムジャグラーEX,123,640,+150,3,0,1/213.3,1/213.3,1/0.0
2022-09-02,アイムジャグラーEX,125,2400,-590,8,3,1/218.2,1/300.0,1/800.0
2022-09-02,アイムジャグラーEX,平均,1349,-186,4,2,1/203.6,1/308.3,1/599.4
2022-09-02,甲鉄城のカバネリ,13,9460,+1040,65,28,1/101.7,1/145.5,1/337.9
2022-09-02,甲鉄城のカバネリ,15,2600,-640,16,10,1/100.0,1/162.5,1/260.0
2022-09-02,甲鉄城のカバネリ,16,6220,-1230,35,18,1/117.4,1/177.7,1/345.6
2022-09-02,甲鉄城のカバネリ,17,3460,-1360,18,7,1/138.4,1/192.2,1/494.3
2022-09-02,甲鉄城のカバネリ,平均,5435,-548,34,16,1/110.4,1/162.2,1/345.1
2022-09-02,マイジャグラーV,126,4540,+1530,21,12,1/137.6,1/216.2,1/378.3
2022-09-02,マイジャグラーV,127,3300,-2070,6,7,1/253.8,1/550.0,1/471.4
2022-09-02,マイジャグラーV,128,760,-850,0,1,1/760.0,1/0.0,1/760.0
2022-09-02,マイジャグラーV,平均,2867,-463,9,7,1/183.0,1/318.5,1/430.0
2022-09-02,新ハナビ,135,930,-270,2,3,1/186.0,1/465.0,1/310.0
2022-09-02,新ハナビ,136,150,-190,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,新ハナビ,137,180,-230,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,新ハナビ,平均,420,-230,1,1,1/252.0,1/630.0,1/420.0
2022-09-02,Re:ゼロから始める異世界生活,688,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,Re:ゼロから始める異世界生活,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,Re:ゼロから始める異世界生活,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,ひぐらしのなく頃に祭2,18,1330,+20,3,4,1/190.0,1/443.3,1/332.5
2022-09-02,ひぐらしのなく頃に祭2,20,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,ひぐらしのなく頃に祭2,平均,665,+10,2,2,1/190.0,1/443.3,1/332.5
2022-09-02,サラリーマン金太郎～MAX～,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,サラリーマン金太郎～MAX～,22,470,-370,0,1,1/470.0,1/0.0,1/470.0
2022-09-02,サラリーマン金太郎～MAX～,平均,235,-185,0,0,1/470.0,1/0.0,1/470.0
2022-09-02,ディスクアップ2,61,1990,+1190,8,3,1/180.9,1/248.8,1/663.3
2022-09-02,ディスクアップ2,62,5630,-500,15,14,1/194.1,1/375.3,1/402.1
2022-09-02,ディスクアップ2,平均,3810,+345,12,8,1/190.5,1/331.3,1/448.2
2022-09-02,ニューパルサーDX3,112,50,-50,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,ニューパルサーDX3,113,1830,+800,6,12,1/101.7,1/305.0,1/152.5
2022-09-02,ニューパルサーDX3,平均,940,+375,3,6,1/104.4,1/313.3,1/156.7
2022-09-02,ニューパルサーSPⅢ,130,590,-100,2,1,1/196.7,1/295.0,1/590.0
2022-09-02,ニューパルサーSPⅢ,131,640,-350,1,2,1/213.3,1/640.0,1/320.0
2022-09-02,ニューパルサーSPⅢ,平均,615,-225,2,2,1/205.0,1/410.0,1/410.0
2022-09-02,バジリスク絆2,63,600,+330,5,5,1/60.0,1/120.0,1/120.0
2022-09-02,バジリスク絆2,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,バジリスク絆2,平均,300,+165,2,2,1/60.0,1/120.0,1/120.0
2022-09-02,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-02,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,4200,-270,44,44,1/47.7,1/95.5,1/95.5
