日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-12-12,アイムジャグラーEX,116,227,-212,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,アイムジャグラーEX,117,2694,+387,11,8,1/141.8,1/244.9,1/336.8
2022-12-12,アイムジャグラーEX,118,1580,-449,4,3,1/225.7,1/395.0,1/526.7
2022-12-12,アイムジャグラーEX,120,544,-187,2,0,1/272.0,1/272.0,1/0.0
2022-12-12,アイムジャグラーEX,121,508,-492,0,1,1/508.0,1/0.0,1/508.0
2022-12-12,アイムジャグラーEX,122,738,-223,2,1,1/246.0,1/369.0,1/738.0
2022-12-12,アイムジャグラーEX,123,1622,-616,3,5,1/202.8,1/540.7,1/324.4
2022-12-12,アイムジャグラーEX,125,1436,-496,4,2,1/239.3,1/359.0,1/718.0
2022-12-12,アイムジャグラーEX,平均,1169,-286,3,2,1/203.2,1/359.6,1/467.4
2022-12-12,ディスクアップ2,60,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ディスクアップ2,61,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ディスクアップ2,62,121,-183,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ディスクアップ2,平均,40,-61,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,マイジャグラーV,126,1640,-756,4,2,1/273.3,1/410.0,1/820.0
2022-12-12,マイジャグラーV,127,1508,-351,4,4,1/188.5,1/377.0,1/377.0
2022-12-12,マイジャグラーV,128,1878,+1068,13,1,1/134.1,1/144.5,1/1878.0
2022-12-12,マイジャグラーV,平均,1675,-13,7,2,1/179.5,1/239.3,1/718.0
2022-12-12,ひぐらしのなく頃に祭2,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ひぐらしのなく頃に祭2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ニューパルサーDX3,113,173,-274,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ニューパルサーDX3,115,404,-368,0,1,1/404.0,1/0.0,1/404.0
2022-12-12,ニューパルサーDX3,平均,288,-321,0,0,1/577.0,1/0.0,1/577.0
2022-12-12,ニューパルサーSPⅢ,130,291,+194,2,0,1/145.5,1/145.5,1/0.0
2022-12-12,ニューパルサーSPⅢ,131,179,-272,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ニューパルサーSPⅢ,平均,235,-39,1,0,1/235.0,1/235.0,1/0.0
2022-12-12,ハードボイルド,18,2756,+194,6,8,1/196.9,1/459.3,1/344.5
2022-12-12,ハードボイルド,20,243,-240,0,1,1/243.0,1/0.0,1/243.0
2022-12-12,ハードボイルド,平均,1500,-23,3,4,1/199.9,1/499.8,1/333.2
2022-12-12,リノヘブン,701,137,-215,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,リノヘブン,703,33,-58,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,リノヘブン,平均,85,-136,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,新ハナビ,136,445,-527,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,新ハナビ,137,3552,+71,11,11,1/161.5,1/322.9,1/322.9
2022-12-12,新ハナビ,平均,1998,-228,6,6,1/181.7,1/363.4,1/363.4
2022-12-12,甲鉄城のカバネリ,16,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,甲鉄城のカバネリ,17,2175,+72,13,5,1/120.8,1/167.3,1/435.0
2022-12-12,甲鉄城のカバネリ,平均,1088,+36,6,2,1/120.8,1/167.3,1/435.0
2022-12-12,花火絶景,108,469,+78,1,1,1/234.5,1/469.0,1/469.0
2022-12-12,花火絶景,110,2098,-760,3,2,1/419.6,1/699.3,1/1049.0
2022-12-12,花火絶景,平均,1284,-341,2,2,1/366.7,1/641.8,1/855.7
2022-12-12,鉄拳4アルティメットデビルVer.,63,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,鉄拳4アルティメットデビルVer.,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,鉄拳4アルティメットデビルVer.,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,閉鎖,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,闘魂継承 アントニオ猪木という名のパチスロ機,1,2453,+1037,17,4,1/116.8,1/144.3,1/613.2
2022-12-12,モンスターハンター:ワールドTM 黄金狩猟,2,194,-261,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,北斗の拳 宿命,5,27,-49,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,哲也 ‐天運地力‐,6,1284,-483,4,2,1/214.0,1/321.0,1/642.0
2022-12-12,GANTZ極 THE SURVIVAL GAME,7,11,-18,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,花の慶次～武威～,8,4,-9,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ラブ嬢2,10,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,天元突破グレンラガン,11,61,-116,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,サラリーマン金太郎～MAX～,12,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,キャッツアイ,13,267,-93,1,2,1/89.0,1/267.0,1/133.5
2022-12-12,バジリスク絆2,15,509,-184,3,1,1/127.2,1/169.7,1/509.0
2022-12-12,ボンバーパワフルIII,23,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,絶対衝激III,25,6,-3,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,黄門ちゃまV女神盛‐MEGAMORI‐,26,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,とある科学の超電磁砲,27,2225,-1725,12,7,1/117.1,1/185.4,1/317.9
2022-12-12,天下布武4,28,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,BOOWY,30,34,-50,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ノーゲーム・ノーライフ,31,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,新鬼武者2,32,1126,+37,10,1,1/102.4,1/112.6,1/1126.0
2022-12-12,交響詩篇エウレカセブン3 HI-EVOLUTION ZERO,33,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,犬夜叉,35,2769,-1342,19,5,1/115.4,1/145.7,1/553.8
2022-12-12,コードギアス反逆のルルーシュ3,36,91,-115,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,閃乱カグラ BURST UP,37,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,真・北斗無双,38,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,スーパーリオエース,50,247,-238,1,0,1/247.0,1/247.0,1/0.0
2022-12-12,ブラックラグーン4,51,62,+373,4,1,1/12.4,1/15.5,1/62.0
2022-12-12,バイオハザード RE:2,52,3361,+115,23,23,1/73.1,1/146.1,1/146.1
2022-12-12,ガンダム クロスオーバー,53,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,幼女戦記,55,3000,-487,55,5,1/50.0,1/54.5,1/600.0
2022-12-12,笑ゥせぇるすまん絶笑,56,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,デビル メイ クライ 5,57,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,実況BINGO倶楽部,58,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,鉄拳5,66,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,モンキーターンⅣ,67,1691,+1021,14,6,1/84.5,1/120.8,1/281.8
2022-12-12,HEY!鏡,68,79,-48,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,押忍!サラリーマン番長2,70,108,-137,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ゴッドイーター ジ・アニメーション,71,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,トータル・イクリプス2,72,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,バイオハザード7 レジデント イービル,73,918,-137,9,1,1/91.8,1/102.0,1/918.0
2022-12-12,吉宗3,75,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,政宗3,76,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,うしおととら 雷槍一閃,77,118,-175,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,スーパービンゴギャラクシー,78,8,-20,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,モンスターハンター:ワールド,80,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ガメラ,111,916,+225,2,1,1/305.3,1/458.0,1/916.0
2022-12-12,ピンクパンサーSP,112,52,-92,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,Re:ゼロから始める異世界生活Apex Vacation,132,1211,-123,4,3,1/173.0,1/302.8,1/403.7
2022-12-12,ギャラガ,133,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,Lucky海物語,135,135,-184,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,マッピー,138,71,-98,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,サンダーVライトニング,150,291,-387,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,CCエンジェル,151,761,-551,1,2,1/253.7,1/761.0,1/380.5
2022-12-12,バーサスリヴァイズ,152,3344,+707,13,9,1/152.0,1/257.2,1/371.6
2022-12-12,革命機ヴァルヴレイヴ,688,3659,-652,23,7,1/122.0,1/159.1,1/522.7
2022-12-12,喰霊‐零‐ 運命乱～うんめいのみだれ～,705,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,アイドルマスター ミリオンライブ！,706,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,ガールズ＆パンツァーG～これが私の戦車道です！～,707,140,-125,0,1,1/140.0,1/0.0,1/140.0
2022-12-12,戦国乙女3～天剣を継ぐもの～,708,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,みうのおしゃべりパチスロ,710,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,スカイガールズ~ゼロのツバサ~,711,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,～ガールズケイリン～GIフェアリーグランプリ,712,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,Re:ゼロから始める異世界生活,713,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,マジカルハロウィン7,715,13,-23,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,マジカルハロウィン～Trick or Treat!～,716,58,-75,0,0,1/0.0,1/0.0,1/0.0
2022-12-12,エヴァンゲリオン フェスティバル,717,0,0,0,0,1/0.0,1/0.0,1/0.0
