日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-12-05,アイムジャグラーEX,116,6293,+593,26,12,1/165.6,1/242.0,1/524.4
2022-12-05,アイムジャグラーEX,117,64,-96,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,アイムジャグラーEX,118,5617,-945,18,12,1/187.2,1/312.1,1/468.1
2022-12-05,アイムジャグラーEX,120,373,-469,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,アイムジャグラーEX,121,1723,-185,6,3,1/191.4,1/287.2,1/574.3
2022-12-05,アイムジャグラーEX,122,1306,-10,6,0,1/217.7,1/217.7,1/0.0
2022-12-05,アイムジャグラーEX,123,1368,-295,4,3,1/195.4,1/342.0,1/456.0
2022-12-05,アイムジャグラーEX,125,2800,+23,11,5,1/175.0,1/254.5,1/560.0
2022-12-05,ディスクアップ2,60,1072,+561,5,1,1/178.7,1/214.4,1/1072.0
2022-12-05,ディスクアップ2,61,685,+526,4,0,1/171.2,1/171.2,1/0.0
2022-12-05,ディスクアップ2,62,763,-289,2,0,1/381.5,1/381.5,1/0.0
2022-12-05,マイジャグラーV,126,2604,+137,12,3,1/173.6,1/217.0,1/868.0
2022-12-05,マイジャグラーV,127,1525,-749,4,2,1/254.2,1/381.2,1/762.5
2022-12-05,マイジャグラーV,128,2955,-833,8,5,1/227.3,1/369.4,1/591.0
2022-12-05,ひぐらしのなく頃に祭2,21,2135,+724,7,2,1/237.2,1/305.0,1/1067.5
2022-12-05,ひぐらしのなく頃に祭2,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,ニューパルサーDX3,113,2192,+1025,10,5,1/146.1,1/219.2,1/438.4
2022-12-05,ニューパルサーDX3,115,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,ニューパルサーSPⅢ,130,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,ニューパルサーSPⅢ,131,316,-46,1,0,1/316.0,1/316.0,1/0.0
2022-12-05,ハードボイルド,18,879,+336,2,0,1/439.5,1/439.5,1/0.0
2022-12-05,ハードボイルド,20,556,+160,2,2,1/139.0,1/278.0,1/278.0
2022-12-05,リノヘブン,701,201,-304,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,リノヘブン,703,201,-326,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,新ハナビ,136,2023,+146,7,5,1/168.6,1/289.0,1/404.6
2022-12-05,新ハナビ,137,1222,-182,3,3,1/203.7,1/407.3,1/407.3
2022-12-05,甲鉄城のカバネリ,16,2434,+411,16,5,1/115.9,1/152.1,1/486.8
2022-12-05,甲鉄城のカバネリ,17,919,-632,2,4,1/153.2,1/459.5,1/229.8
2022-12-05,花火絶景,108,878,-620,1,0,1/878.0,1/878.0,1/0.0
2022-12-05,花火絶景,110,1074,-56,2,0,1/537.0,1/537.0,1/0.0
2022-12-05,鉄拳4アルティメットデビルVer.,63,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,鉄拳4アルティメットデビルVer.,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,闘魂継承 アントニオ猪木という名のパチスロ機,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,モンスターハンター:ワールドTM 黄金狩猟,2,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-12-05,北斗の拳 宿命,5,504,+34,5,1,1/84.0,1/100.8,1/504.0
