日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-02-02,アイムジャグラーEX,118,1738,-246,5,5,1/173.8,1/347.6,1/347.6
2023-02-02,アイムジャグラーEX,120,491,-670,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,アイムジャグラーEX,121,649,-457,1,1,1/324.5,1/649.0,1/649.0
2023-02-02,アイムジャグラーEX,122,808,-444,2,1,1/269.3,1/404.0,1/808.0
2023-02-02,アイムジャグラーEX,123,1423,+395,7,2,1/158.1,1/203.3,1/711.5
2023-02-02,アイムジャグラーEX,125,1317,-849,3,0,1/439.0,1/439.0,1/0.0
2023-02-02,アイムジャグラーEX,平均,1071,-378,3,2,1/238.0,1/357.0,1/714.0
2023-02-02,ディスクアップ2,60,4269,-1282,10,9,1/224.7,1/426.9,1/474.3
2023-02-02,ディスクアップ2,61,1228,-70,4,1,1/245.6,1/307.0,1/1228.0
2023-02-02,ディスクアップ2,62,1414,-716,2,3,1/282.8,1/707.0,1/471.3
2023-02-02,ディスクアップ2,平均,2304,-689,5,4,1/238.3,1/431.9,1/531.6
2023-02-02,ハッピージャグラーVIII,130,8043,-677,28,21,1/164.1,1/287.2,1/383.0
2023-02-02,ハッピージャグラーVIII,131,274,-350,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ハッピージャグラーVIII,132,2611,-305,8,8,1/163.2,1/326.4,1/326.4
2023-02-02,ハッピージャグラーVIII,平均,3643,-444,12,10,1/168.1,1/303.6,1/376.8
2023-02-02,マイジャグラーV,126,5984,-654,22,11,1/181.3,1/272.0,1/544.0
2023-02-02,マイジャグラーV,127,265,-170,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,マイジャグラーV,128,3775,+83,12,16,1/134.8,1/314.6,1/235.9
2023-02-02,マイジャグラーV,平均,3341,-247,11,9,1/164.3,1/294.8,1/371.3
2023-02-02,ひぐらしのなく頃に祭2,21,103,-137,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ひぐらしのなく頃に祭2,22,869,-116,2,1,1/289.7,1/434.5,1/869.0
2023-02-02,ひぐらしのなく頃に祭2,平均,486,-126,1,0,1/324.0,1/486.0,1/972.0
2023-02-02,アラジンAクラシック,63,25,-66,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,アラジンAクラシック,65,579,+393,7,2,1/64.3,1/82.7,1/289.5
2023-02-02,アラジンAクラシック,平均,302,+164,4,1,1/67.1,1/86.3,1/302.0
2023-02-02,チバリヨ‐25,66,274,-420,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,チバリヨ‐25,67,292,-451,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,チバリヨ‐25,平均,283,-436,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ニューパルサーDX3,113,1155,+582,7,0,1/165.0,1/165.0,1/0.0
2023-02-02,ニューパルサーDX3,115,823,-306,2,1,1/274.3,1/411.5,1/823.0
2023-02-02,ニューパルサーDX3,平均,989,+138,4,0,1/197.8,1/219.8,1/1978.0
2023-02-02,ニューパルサーSPⅢ,133,103,-119,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ニューパルサーSPⅢ,135,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ニューパルサーSPⅢ,平均,52,-60,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ハードボイルド,18,1556,+1631,7,2,1/172.9,1/222.3,1/778.0
2023-02-02,ハードボイルド,20,758,-1080,0,1,1/758.0,1/0.0,1/758.0
2023-02-02,ハードボイルド,平均,1157,+276,4,2,1/231.4,1/330.6,1/771.3
2023-02-02,リノヘブン,701,295,-78,1,1,1/147.5,1/295.0,1/295.0
2023-02-02,リノヘブン,703,435,-520,0,2,1/217.5,1/0.0,1/217.5
2023-02-02,リノヘブン,平均,365,-299,0,2,1/182.5,1/730.0,1/243.3
2023-02-02,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,554,-292,5,5,1/55.4,1/110.8,1/110.8
2023-02-02,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,平均,277,-146,2,2,1/55.4,1/110.8,1/110.8
2023-02-02,新ハナビ,136,1831,+48,7,4,1/166.5,1/261.6,1/457.8
2023-02-02,新ハナビ,137,603,+210,3,0,1/201.0,1/201.0,1/0.0
2023-02-02,新ハナビ,平均,1217,+129,5,2,1/173.9,1/243.4,1/608.5
2023-02-02,甲鉄城のカバネリ,16,3775,-2261,14,12,1/145.2,1/269.6,1/314.6
2023-02-02,甲鉄城のカバネリ,17,5043,-2705,20,14,1/148.3,1/252.2,1/360.2
2023-02-02,甲鉄城のカバネリ,平均,4409,-2483,17,13,1/147.0,1/259.4,1/339.2
2023-02-02,花火絶景,108,418,+838,2,0,1/209.0,1/209.0,1/0.0
2023-02-02,花火絶景,110,478,+28,1,1,1/239.0,1/478.0,1/478.0
2023-02-02,花火絶景,平均,448,+433,2,0,1/224.0,1/298.7,1/896.0
2023-02-02,閉鎖,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,閉鎖,702,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,閉鎖,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,闘魂継承 アントニオ猪木という名のパチスロ機,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,モンスターハンター:ワールドTM 黄金狩猟,2,270,+239,4,0,1/67.5,1/67.5,1/0.0
2023-02-02,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,北斗の拳 宿命,5,20,-23,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,鉄拳4アルティメットデビルVer.,6,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,GANTZ極 THE SURVIVAL GAME,7,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,花の慶次～武威～,8,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,ラブ嬢2,10,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,天元突破グレンラガン,11,167,-179,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,サラリーマン金太郎～MAX～,12,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-02-02,キャッツアイ,13,0,0,0,0,1/0.0,1/0.0,1/0.0
