日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-09-07,アイムジャグラーEX,116,450,-390,1,0,1/450.0,1/450.0,1/0.0
2022-09-07,アイムジャグラーEX,117,330,-280,0,1,1/330.0,1/0.0,1/330.0
2022-09-07,アイムジャグラーEX,118,4390,+140,16,9,1/175.6,1/274.4,1/487.8
2022-09-07,アイムジャグラーEX,120,1220,-400,4,1,1/244.0,1/305.0,1/1220.0
2022-09-07,アイムジャグラーEX,121,870,-730,1,1,1/435.0,1/870.0,1/870.0
2022-09-07,アイムジャグラーEX,122,930,-850,1,2,1/310.0,1/930.0,1/465.0
2022-09-07,アイムジャグラーEX,123,1050,-240,4,1,1/210.0,1/262.5,1/1050.0
2022-09-07,アイムジャグラーEX,125,1550,-390,5,1,1/258.3,1/310.0,1/1550.0
2022-09-07,アイムジャグラーEX,平均,1349,-392,4,2,1/224.8,1/337.2,1/674.4
2022-09-07,甲鉄城のカバネリ,13,2940,-180,19,10,1/101.4,1/154.7,1/294.0
2022-09-07,甲鉄城のカバネリ,15,4820,+790,35,13,1/100.4,1/137.7,1/370.8
2022-09-07,甲鉄城のカバネリ,16,2100,-870,10,2,1/175.0,1/210.0,1/1050.0
2022-09-07,甲鉄城のカバネリ,17,610,-180,3,1,1/152.5,1/203.3,1/610.0
2022-09-07,甲鉄城のカバネリ,平均,2618,-110,17,6,1/112.6,1/156.3,1/402.7
2022-09-07,ディスクアップ2,60,890,+80,3,2,1/178.0,1/296.7,1/445.0
2022-09-07,ディスクアップ2,61,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ディスクアップ2,62,4030,+1280,15,9,1/167.9,1/268.7,1/447.8
2022-09-07,ディスクアップ2,平均,1640,+453,6,4,1/169.7,1/273.3,1/447.3
2022-09-07,マイジャグラーV,126,2000,-920,4,4,1/250.0,1/500.0,1/500.0
2022-09-07,マイジャグラーV,127,570,-380,0,3,1/190.0,1/0.0,1/190.0
2022-09-07,マイジャグラーV,128,2200,+830,13,2,1/146.7,1/169.2,1/1100.0
2022-09-07,マイジャグラーV,平均,1590,-157,6,3,1/183.5,1/280.6,1/530.0
2022-09-07,新ハナビ,135,1510,+220,5,5,1/151.0,1/302.0,1/302.0
2022-09-07,新ハナビ,136,60,-100,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,新ハナビ,137,490,+30,2,0,1/245.0,1/245.0,1/0.0
2022-09-07,新ハナビ,平均,687,+50,2,2,1/171.7,1/294.3,1/412.0
2022-09-07,Re:ゼロから始める異世界生活,688,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,Re:ゼロから始める異世界生活,700,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,Re:ゼロから始める異世界生活,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ひぐらしのなく頃に祭2,18,800,-270,1,2,1/266.7,1/800.0,1/400.0
2022-09-07,ひぐらしのなく頃に祭2,20,80,-120,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ひぐらしのなく頃に祭2,平均,440,-195,0,1,1/293.3,1/880.0,1/440.0
2022-09-07,サラリーマン金太郎～MAX～,21,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,サラリーマン金太郎～MAX～,22,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,サラリーマン金太郎～MAX～,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ニューパルサーDX3,112,1590,-600,2,6,1/198.8,1/795.0,1/265.0
2022-09-07,ニューパルサーDX3,113,120,-140,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ニューパルサーDX3,平均,855,-370,1,3,1/213.8,1/855.0,1/285.0
2022-09-07,ニューパルサーSPⅢ,130,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,ニューパルサーSPⅢ,131,1620,+700,7,5,1/135.0,1/231.4,1/324.0
2022-09-07,ニューパルサーSPⅢ,平均,810,+350,4,2,1/135.0,1/231.4,1/324.0
2022-09-07,バジリスク絆2,63,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,バジリスク絆2,65,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,バジリスク絆2,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,718,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,720,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,平均,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,リングにかけろ ワールドチャンピオンカーニバル編,1,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,モンスターハンター:ワールドTM 黄金狩猟,2,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,新鬼武者～DAWN OF DREAMS～,3,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,北斗の拳 宿命,5,0,0,0,0,1/0.0,1/0.0,1/0.0
2022-09-07,青の祓魔師,6,10,-20,0,0,1/0.0,1/0.0,1/0.0
