日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-12,アイムジャグラーEX-TP,559,1097,-200,4,1,1/219.4,1/274.2,1/1097.0
2023-11-12,アイムジャグラーEX-TP,560,3807,-500,13,7,1/190.3,1/292.8,1/543.9
2023-11-12,アイムジャグラーEX-TP,561,2536,-1500,3,6,1/281.8,1/845.3,1/422.7
2023-11-12,アイムジャグラーEX-TP,562,7532,+3000,37,26,1/119.6,1/203.6,1/289.7
2023-11-12,アイムジャグラーEX-TP,563,571,-100,1,1,1/285.5,1/571.0,1/571.0
2023-11-12,アイムジャグラーEX-TP,564,1495,+600,8,3,1/135.9,1/186.9,1/498.3
2023-11-12,アイムジャグラーEX-TP,565,4580,-300,16,12,1/163.6,1/286.2,1/381.7
2023-11-12,アイムジャグラーEX-TP,566,1546,+1000,11,1,1/128.8,1/140.5,1/1546.0
2023-11-12,アイムジャグラーEX-TP,567,5544,-400,20,17,1/149.8,1/277.2,1/326.1
2023-11-12,アイムジャグラーEX-TP,568,196,-200,0,0,1/0.0,1/0.0,1/0.0
2023-11-12,アイムジャグラーEX-TP,569,5862,+400,23,20,1/136.3,1/254.9,1/293.1
2023-11-12,アイムジャグラーEX-TP,570,2216,-900,5,5,1/221.6,1/443.2,1/443.2
2023-11-12,アイムジャグラーEX-TP,571,5208,+800,24,12,1/144.7,1/217.0,1/434.0
2023-11-12,アイムジャグラーEX-TP,572,1295,-1100,1,3,1/323.8,1/1295.0,1/431.7
2023-11-12,アイムジャグラーEX-TP,621,4819,+1100,23,11,1/141.7,1/209.5,1/438.1
2023-11-12,アイムジャグラーEX-TP,622,4399,+1400,22,9,1/141.9,1/200.0,1/488.8
2023-11-12,アイムジャグラーEX-TP,623,8456,-1000,24,32,1/151.0,1/352.3,1/264.2
2023-11-12,アイムジャグラーEX-TP,624,4934,-300,17,16,1/149.5,1/290.2,1/308.4
2023-11-12,アイムジャグラーEX-TP,625,656,-300,2,0,1/328.0,1/328.0,1/0.0
2023-11-12,アイムジャグラーEX-TP,626,3156,+600,14,10,1/131.5,1/225.4,1/315.6
2023-11-12,アイムジャグラーEX-TP,627,6370,+2300,32,21,1/120.2,1/199.1,1/303.3
2023-11-12,アイムジャグラーEX-TP,628,141,-100,0,0,1/0.0,1/0.0,1/0.0
2023-11-12,アイムジャグラーEX-TP,629,5121,+900,21,20,1/124.9,1/243.9,1/256.1
2023-11-12,アイムジャグラーEX-TP,630,7461,+1700,33,26,1/126.5,1/226.1,1/287.0
2023-11-12,アイムジャグラーEX-TP,631,761,-700,0,2,1/380.5,1/0.0,1/380.5
2023-11-12,アイムジャグラーEX-TP,632,4312,-500,15,10,1/172.5,1/287.5,1/431.2
2023-11-12,アイムジャグラーEX-TP,633,5884,+600,24,16,1/147.1,1/245.2,1/367.8
2023-11-12,アイムジャグラーEX-TP,634,3862,-600,12,10,1/175.5,1/321.8,1/386.2
2023-11-12,アイムジャグラーEX-TP,635,2237,-700,5,8,1/172.1,1/447.4,1/279.6
2023-11-12,アイムジャグラーEX-TP,636,3790,-600,12,12,1/157.9,1/315.8,1/315.8
2023-11-12,アイムジャグラーEX-TP,637,3932,+200,15,13,1/140.4,1/262.1,1/302.5
2023-11-12,アイムジャグラーEX-TP,638,1121,-1100,1,1,1/560.5,1/1121.0,1/1121.0
2023-11-12,アイムジャグラーEX-TP,639,2304,-500,7,6,1/177.2,1/329.1,1/384.0
2023-11-12,アイムジャグラーEX-TP,640,2896,+200,13,7,1/144.8,1/222.8,1/413.7
2023-11-12,アイムジャグラーEX-TP,641,3104,0,11,10,1/147.8,1/282.2,1/310.4
2023-11-12,マイジャグラーV,497,7670,+1000,35,20,1/139.5,1/219.1,1/383.5
2023-11-12,マイジャグラーV,498,4487,-1600,12,11,1/195.1,1/373.9,1/407.9
2023-11-12,マイジャグラーV,499,8216,-100,27,32,1/139.3,1/304.3,1/256.8
2023-11-12,マイジャグラーV,500,6249,+100,21,18,1/160.2,1/297.6,1/347.2
2023-11-12,マイジャグラーV,541,6093,-600,20,18,1/160.3,1/304.6,1/338.5
2023-11-12,マイジャグラーV,542,6973,+1100,27,26,1/131.6,1/258.3,1/268.2
2023-11-12,マイジャグラーV,543,7249,+100,25,25,1/145.0,1/290.0,1/290.0
2023-11-12,マイジャグラーV,544,5691,-200,21,18,1/145.9,1/271.0,1/316.2
2023-11-12,マイジャグラーV,545,6459,-900,20,22,1/153.8,1/322.9,1/293.6
2023-11-12,マイジャグラーV,546,1865,-500,5,1,1/310.8,1/373.0,1/1865.0
2023-11-12,マイジャグラーV,547,8143,+2800,38,33,1/114.7,1/214.3,1/246.8
2023-11-12,マイジャグラーV,548,5271,-1700,15,11,1/202.7,1/351.4,1/479.2
2023-11-12,マイジャグラーV,549,4331,-900,12,14,1/166.6,1/360.9,1/309.4
2023-11-12,マイジャグラーV,550,7252,+200,26,27,1/136.8,1/278.9,1/268.6
2023-11-12,マイジャグラーV,551,4629,-1200,14,13,1/171.4,1/330.6,1/356.1
