日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2022-09-09,アイムジャグラーEX,116,1070,-750,1,4,1/214.0,1/1070.0,1/267.5
2022-09-09,アイムジャグラーEX,117,650,+120,3,0,1/216.7,1/216.7,1/0.0
2022-09-09,アイムジャグラーEX,118,770,-50,3,1,1/192.5,1/256.7,1/770.0
2022-09-09,アイムジャグラーEX,120,860,-350,2,1,1/286.7,1/430.0,1/860.0
2022-09-09,アイムジャグラーEX,121,500,-280,1,1,1/250.0,1/500.0,1/500.0
2022-09-09,アイムジャグラーEX,122,500,0,2,1,1/166.7,1/250.0,1/500.0
2022-09-09,アイムジャグラーEX,123,5890,+3230,33,13,1/128.0,1/178.5,1/453.1
2022-09-09,アイムジャグラーEX,125,1290,+20,5,3,1/161.2,1/258.0,1/430.0
2022-09-09,アイムジャグラーEX,平均,1441,+242,6,3,1/155.8,1/230.6,1/480.4
2022-09-09,甲鉄城のカバネリ,13,1380,+640,12,2,1/98.6,1/115.0,1/690.0
2022-09-09,甲鉄城のカバネリ,15,2470,+1660,21,7,1/88.2,1/117.6,1/352.9
2022-09-09,甲鉄城のカバネリ,16,2790,+1460,23,10,1/84.5,1/121.3,1/279.0
2022-09-09,甲鉄城のカバネリ,17,1290,-670,4,4,1/161.2,1/322.5,1/322.5
2022-09-09,甲鉄城のカバネリ,平均,1982,+772,15,6,1/95.5,1/132.2,1/344.8
2022-09-09,ディスクアップ2,60,8660,+3490,34,13,1/184.3,1/254.7,1/666.2
2022-09-09,ディスクアップ2,61,380,-210,1,0,1/380.0,1/380.0,1/0.0
2022-09-09,ディスクアップ2,62,5920,+460,21,11,1/185.0,1/281.9,1/538.2
2022-09-09,ディスクアップ2,平均,4987,+1247,19,8,1/187.0,1/267.1,1/623.3
2022-09-09,マイジャグラーV,126,2050,-860,6,3,1/227.8,1/341.7,1/683.3
2022-09-09,マイジャグラーV,127,3160,-340,8,9,1/185.9,1/395.0,1/351.1
2022-09-09,マイジャグラーV,128,8810,+2010,35,33,1/129.6,1/251.7,1/267.0
2022-09-09,マイジャグラーV,平均,4673,+270,16,15,1/149.1,1/286.1,1/311.6
