日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-03-08,押忍!サラリーマン番長2,38,102,-126,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,スーパーリオエース,50,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,ブラックラグーン4,51,7,-14,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,バイオハザード RE:2,52,843,+1217,8,8,1/52.7,1/105.4,1/105.4
2023-03-08,ガンダム クロスオーバー,53,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,幼女戦記,55,9,-14,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,笑ゥせぇるすまん絶笑,56,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,BOOWY,57,46,-52,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,実況BINGO倶楽部,58,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,ゴッドイーター ジ・アニメーション,71,1,-2,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,鉄拳5,72,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,バイオハザード7 レジデント イービル,73,276,-279,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,モンキーターンⅣ,75,9,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,政宗3,76,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,うしおととら 雷槍一閃,77,137,-160,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,スーパービンゴギャラクシー,78,1414,+372,9,3,1/117.8,1/157.1,1/471.3
2023-03-08,モンスターハンター:ワールド,80,1793,-790,11,2,1/137.9,1/163.0,1/896.5
2023-03-08,ガメラ,111,571,-147,1,0,1/571.0,1/571.0,1/0.0
2023-03-08,ピンクパンサーSP,112,77,-92,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,Re:ゼロから始める異世界生活Apex Vacation,116,53,-79,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,ケロット4,117,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,マッピー,138,219,-335,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,サンダーVライトニング,150,1554,+31,6,4,1/155.4,1/259.0,1/388.5
2023-03-08,CCエンジェル,151,684,-423,1,0,1/684.0,1/684.0,1/0.0
2023-03-08,バーサスリヴァイズ,152,2584,-660,5,7,1/215.3,1/516.8,1/369.1
2023-03-08,革命機ヴァルヴレイヴ,688,4746,+4814,51,4,1/86.3,1/93.1,1/1186.5
2023-03-08,喰霊‐零‐ 運命乱～うんめいのみだれ～,705,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,トータル・イクリプス2,706,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,ガールズ＆パンツァーG～これが私の戦車道です！～,707,912,+1170,14,2,1/57.0,1/65.1,1/456.0
2023-03-08,戦国乙女3～天剣を継ぐもの～,708,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,みうのおしゃべりパチスロ,710,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,スカイガールズ~ゼロのツバサ~,711,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,～ガールズケイリン～GIフェアリーグランプリ,712,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,Re:ゼロから始める異世界生活,713,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,マジカルハロウィン7,715,0,0,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,マジカルハロウィン～Trick or Treat!～,716,19,-28,0,0,1/0.0,1/0.0,1/0.0
2023-03-08,エヴァンゲリオン フェスティバル,717,0,0,0,0,1/0.0,1/0.0,1/0.0
