日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-06,アイムジャグラーEX-TP,559,6053,-1600,12,27,1/155.2,1/504.4,1/224.2
2023-11-06,アイムジャグラーEX-TP,560,2172,-400,6,7,1/167.1,1/362.0,1/310.3
2023-11-06,アイムジャグラーEX-TP,561,3111,-100,12,9,1/148.1,1/259.2,1/345.7
2023-11-06,アイムジャグラーEX-TP,562,3179,+600,14,7,1/151.4,1/227.1,1/454.1
2023-11-06,アイムジャグラーEX-TP,563,902,-100,3,3,1/150.3,1/300.7,1/300.7
2023-11-06,アイムジャグラーEX-TP,564,4848,+200,18,18,1/134.7,1/269.3,1/269.3
2023-11-06,アイムジャグラーEX-TP,565,1042,-200,4,0,1/260.5,1/260.5,1/0.0
2023-11-06,アイムジャグラーEX-TP,566,2069,+200,9,4,1/159.2,1/229.9,1/517.2
2023-11-06,アイムジャグラーEX-TP,567,2509,+300,12,5,1/147.6,1/209.1,1/501.8
2023-11-06,アイムジャグラーEX-TP,568,861,-700,1,1,1/430.5,1/861.0,1/861.0
2023-11-06,アイムジャグラーEX-TP,569,2169,-400,7,6,1/166.8,1/309.9,1/361.5
2023-11-06,アイムジャグラーEX-TP,570,3575,-1000,9,9,1/198.6,1/397.2,1/397.2
2023-11-06,アイムジャグラーEX-TP,571,1123,+300,6,0,1/187.2,1/187.2,1/0.0
2023-11-06,アイムジャグラーEX-TP,572,920,+400,5,1,1/153.3,1/184.0,1/920.0
2023-11-06,アイムジャグラーEX-TP,621,6240,+900,25,23,1/130.0,1/249.6,1/271.3
2023-11-06,アイムジャグラーEX-TP,622,345,-100,1,0,1/345.0,1/345.0,1/0.0
2023-11-06,アイムジャグラーEX-TP,623,3567,+200,14,11,1/142.7,1/254.8,1/324.3
2023-11-06,アイムジャグラーEX-TP,624,326,-100,1,1,1/163.0,1/326.0,1/326.0
2023-11-06,アイムジャグラーEX-TP,625,8635,+1900,35,32,1/128.9,1/246.7,1/269.8
2023-11-06,アイムジャグラーEX-TP,626,1542,-200,5,2,1/220.3,1/308.4,1/771.0
2023-11-06,アイムジャグラーEX-TP,627,3894,+1700,21,14,1/111.3,1/185.4,1/278.1
2023-11-06,アイムジャグラーEX-TP,628,2139,-100,7,7,1/152.8,1/305.6,1/305.6
2023-11-06,アイムジャグラーEX-TP,629,438,-300,0,1,1/438.0,1/0.0,1/438.0
2023-11-06,アイムジャグラーEX-TP,630,5636,+200,19,21,1/140.9,1/296.6,1/268.4
2023-11-06,アイムジャグラーEX-TP,631,238,-300,0,0,1/0.0,1/0.0,1/0.0
2023-11-06,アイムジャグラーEX-TP,632,1522,-500,5,1,1/253.7,1/304.4,1/1522.0
2023-11-06,アイムジャグラーEX-TP,633,5108,-300,17,14,1/164.8,1/300.5,1/364.9
2023-11-06,アイムジャグラーEX-TP,634,5358,+600,20,20,1/133.9,1/267.9,1/267.9
2023-11-06,アイムジャグラーEX-TP,635,218,-200,0,0,1/0.0,1/0.0,1/0.0
2023-11-06,アイムジャグラーEX-TP,636,3942,0,15,9,1/164.2,1/262.8,1/438.0
2023-11-06,アイムジャグラーEX-TP,637,1593,-400,4,5,1/177.0,1/398.2,1/318.6
2023-11-06,アイムジャグラーEX-TP,638,2183,-700,5,7,1/181.9,1/436.6,1/311.9
2023-11-06,アイムジャグラーEX-TP,639,3639,+600,16,8,1/151.6,1/227.4,1/454.9
2023-11-06,アイムジャグラーEX-TP,640,9368,+200,33,29,1/151.1,1/283.9,1/323.0
2023-11-06,アイムジャグラーEX-TP,641,256,-200,0,1,1/256.0,1/0.0,1/256.0
2023-11-06,マイジャグラーV,497,3163,+600,16,5,1/150.6,1/197.7,1/632.6
2023-11-06,マイジャグラーV,498,3114,+700,13,10,1/135.4,1/239.5,1/311.4
2023-11-06,マイジャグラーV,499,561,-300,1,0,1/561.0,1/561.0,1/0.0
2023-11-06,マイジャグラーV,500,6503,-1600,17,21,1/171.1,1/382.5,1/309.7
2023-11-06,マイジャグラーV,541,2664,-400,8,8,1/166.5,1/333.0,1/333.0
2023-11-06,マイジャグラーV,542,2084,+300,10,4,1/148.9,1/208.4,1/521.0
2023-11-06,マイジャグラーV,543,1816,+200,9,4,1/139.7,1/201.8,1/454.0
2023-11-06,マイジャグラーV,544,5354,+1800,24,21,1/119.0,1/223.1,1/255.0
2023-11-06,マイジャグラーV,545,1843,+700,11,2,1/141.8,1/167.5,1/921.5
2023-11-06,マイジャグラーV,546,4627,-600,15,13,1/165.2,1/308.5,1/355.9
