日付,機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
2023-11-23,アイムジャグラーEX-TP,561,6920,+2100,30,26,1/123.6,1/230.7,1/266.2
2023-11-23,アイムジャグラーEX-TP,562,7909,+2600,35,36,1/111.4,1/226.0,1/219.7
2023-11-23,アイムジャグラーEX-TP,563,8126,+2600,37,34,1/114.5,1/219.6,1/239.0
2023-11-23,アイムジャグラーEX-TP,564,7015,0,23,29,1/134.9,1/305.0,1/241.9
2023-11-23,アイムジャグラーEX-TP,565,9268,+600,31,37,1/136.3,1/299.0,1/250.5
2023-11-23,アイムジャグラーEX-TP,566,7221,+2200,34,29,1/114.6,1/212.4,1/249.0
2023-11-23,アイムジャグラーEX-TP,567,8234,+2300,37,29,1/124.8,1/222.5,1/283.9
2023-11-23,アイムジャグラーEX-TP,568,7921,+2000,33,33,1/120.0,1/240.0,1/240.0
2023-11-23,アイムジャグラーEX-TP,569,9012,+300,33,31,1/140.8,1/273.1,1/290.7
2023-11-23,アイムジャグラーEX-TP,570,8983,+800,34,34,1/132.1,1/264.2,1/264.2
2023-11-23,アイムジャグラーEX-TP,571,6524,+1300,23,31,1/120.8,1/283.7,1/210.5
2023-11-23,アイムジャグラーEX-TP,572,7579,+3700,39,31,1/108.3,1/194.3,1/244.5
2023-11-23,アイムジャグラーEX-TP,621,4975,-2000,12,9,1/236.9,1/414.6,1/552.8
2023-11-23,アイムジャグラーEX-TP,622,6208,-600,23,15,1/163.4,1/269.9,1/413.9
2023-11-23,アイムジャグラーEX-TP,623,8418,-400,28,30,1/145.1,1/300.6,1/280.6
2023-11-23,アイムジャグラーEX-TP,624,6865,-600,24,19,1/159.7,1/286.0,1/361.3
2023-11-23,アイムジャグラーEX-TP,625,7731,+1900,37,19,1/138.1,1/208.9,1/406.9
2023-11-23,アイムジャグラーEX-TP,626,8158,-1100,27,21,1/170.0,1/302.1,1/388.5
2023-11-23,アイムジャグラーEX-TP,627,8060,+2300,39,20,1/136.6,1/206.7,1/403.0
2023-11-23,アイムジャグラーEX-TP,628,7891,+1200,36,18,1/146.1,1/219.2,1/438.4
2023-11-23,アイムジャグラーEX-TP,629,7587,-600,26,26,1/145.9,1/291.8,1/291.8
2023-11-23,アイムジャグラーEX-TP,630,5178,+100,20,12,1/161.8,1/258.9,1/431.5
2023-11-23,アイムジャグラーEX-TP,631,7086,+1100,29,23,1/136.3,1/244.3,1/308.1
2023-11-23,アイムジャグラーEX-TP,632,5877,-700,19,16,1/167.9,1/309.3,1/367.3
2023-11-23,アイムジャグラーEX-TP,633,6338,-800,20,19,1/162.5,1/316.9,1/333.6
2023-11-23,アイムジャグラーEX-TP,634,8222,+1900,34,30,1/128.5,1/241.8,1/274.1
2023-11-23,アイムジャグラーEX-TP,635,6029,+400,25,14,1/154.6,1/241.2,1/430.6
2023-11-23,アイムジャグラーEX-TP,636,8699,+2900,45,24,1/126.1,1/193.3,1/362.5
2023-11-23,アイムジャグラーEX-TP,637,6095,-2600,16,9,1/243.8,1/380.9,1/677.2
2023-11-23,アイムジャグラーEX-TP,638,6758,+800,27,25,1/130.0,1/250.3,1/270.3
2023-11-23,アイムジャグラーEX-TP,639,4435,-1300,13,8,1/211.2,1/341.2,1/554.4
2023-11-23,アイムジャグラーEX-TP,640,6881,+300,29,12,1/167.8,1/237.3,1/573.4
2023-11-23,アイムジャグラーEX-TP,641,7231,+1200,29,27,1/129.1,1/249.3,1/267.8
2023-11-23,マイジャグラーV,490,6001,-1300,19,14,1/181.8,1/315.8,1/428.6
2023-11-23,マイジャグラーV,491,6513,+200,25,14,1/167.0,1/260.5,1/465.2
2023-11-23,マイジャグラーV,492,7173,0,27,19,1/155.9,1/265.7,1/377.5
2023-11-23,マイジャグラーV,493,7792,-1100,21,28,1/159.0,1/371.0,1/278.3
2023-11-23,マイジャグラーV,494,8304,+200,33,21,1/153.8,1/251.6,1/395.4
2023-11-23,マイジャグラーV,495,7197,+600,26,24,1/143.9,1/276.8,1/299.9
2023-11-23,マイジャグラーV,496,7695,+800,28,27,1/139.9,1/274.8,1/285.0
2023-11-23,マイジャグラーV,497,7405,+1200,31,21,1/142.4,1/238.9,1/352.6
2023-11-23,マイジャグラーV,498,9591,+1100,37,35,1/133.2,1/259.2,1/274.0
2023-11-23,マイジャグラーV,499,5285,-2100,13,9,1/240.2,1/406.5,1/587.2
2023-11-23,マイジャグラーV,500,8705,+1300,33,34,1/129.9,1/263.8,1/256.0
2023-11-23,マイジャグラーV,541,8294,+2200,38,28,1/125.7,1/218.3,1/296.2
2023-11-23,マイジャグラーV,542,6827,-1000,22,19,1/166.5,1/310.3,1/359.3
2023-11-23,マイジャグラーV,543,7945,+500,28,29,1/139.4,1/283.8,1/274.0
2023-11-23,マイジャグラーV,544,7665,+2200,35,25,1/127.8,1/219.0,1/306.6
2023-11-23,マイジャグラーV,545,7798,+1700,33,25,1/134.4,1/236.3,1/311.9
2023-11-23,マイジャグラーV,546,7899,+600,36,15,1/154.9,1/219.4,1/526.6
2023-11-23,マイジャグラーV,547,5395,-200,19,13,1/168.6,1/283.9,1/415.0
2023-11-23,マイジャグラーV,548,8076,+100,29,26,1/146.8,1/278.5,1/310.6
2023-11-23,マイジャグラーV,549,5997,-1200,20,14,1/176.4,1/299.9,1/428.4
2023-11-23,マイジャグラーV,550,8588,+800,29,34,1/136.3,1/296.1,1/252.6
2023-11-23,マイジャグラーV,551,8259,-100,27,31,1/142.4,1/305.9,1/266.4
2023-11-23,スマスロ北斗の拳,332,5625,+8100,116,17,1/42.3,1/48.5,1/330.9
2023-11-23,スマスロ北斗の拳,333,3812,-700,37,9,1/82.9,1/103.0,1/423.6
2023-11-23,スマスロ北斗の拳,334,6705,-1000,61,22,1/80.8,1/109.9,1/304.8
2023-11-23,スマスロ北斗の拳,335,6201,+1300,72,28,1/62.0,1/86.1,1/221.5
2023-11-23,スマスロ北斗の拳,336,4693,-1300,40,11,1/92.0,1/117.3,1/426.6
